titulo,categoria,telefono,direccion,ciudad,rating,cantidad_reviews,url,dominio,place_id,emails,tiene_web_propia,es_cadena,fecha_extraccion
Sandwicheria Queen,Restaurant,+5446508649,"Pres. Juan Domingo Perón 805, B1753 Villa Luzuriaga, Provincia de Buenos Aires",Villa Luzuriaga,4.6,515,https://www.instagram.com/sandwicheriaqueen/?hl=en,www.instagram.com,ChIJ7zsMz7jHvJURGxTWIwUUMgQ,,False,False,2025-10-20T20:05:41.646954
La Board Game House,Board game club,+54112389-6420,"Aguirre 938, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,514,http://laboardgamehouse.com/,laboardgamehouse.com,ChIJTREzOpy1vJURTHsozRQq00s,,True,False,2025-10-20T20:05:43.152789
The Coffee Bara,Coffee shop,+54117239-3738,"Marcelo Torcuato de Alvear 1486, C1060 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,513,https://instagram.com/thecoffeebara,instagram.com,ChIJUY28_cfLvJURCWwEdPbzXuU,,False,False,2025-10-20T20:05:46.765174
Esquina Pompeya Restaurant Bar,Restaurant,+54112857-9746,"Av. Gral. Francisco Fernández de la Cruz 1100, C1437 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,507,,,ChIJgeqadqTLvJURu9jv5L-i0Bw,,False,False,2025-10-20T20:05:48.270937
Bonafide,Coffee shop,+54116110-9574,"Av. 25 de Mayo 1800, B1652 San Martín, Provincia de Buenos Aires",San Martín,4.6,499,https://bonafide.com.ar/,bonafide.com.ar,ChIJMWwFVXq3vJURs-tdjwQl4TY,,True,True,2025-10-20T20:05:49.773444
The Library Lounge Faena Bar,Bar,+54114010-9207,"Martha Salotti 445, C1107CMB Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,489,https://www.faena.com/buenos-aires/dining/the-library-lounge?utm_source=google-gmb&utm_medium=organic&utm_campaign=gmb,www.faena.com,ChIJue6R-qI1o5URnhdLOlA5L9U,,True,False,2025-10-20T20:05:51.275904
lucrecia vinos,Wine bar,+54113445-0225,"Av. Jorge Newbery 3519, C1427 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,484,https://www.instagram.com/lucreciavinos/?hl=en,www.instagram.com,ChIJ1xGJjUW1vJUR1SSYX_nIrno,,False,False,2025-10-20T20:05:53.636835
Social Paraíso Bistró | Recoleta,Restaurant,+54115849-7438,"Riobamba 1220, C1116ABJ Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,477,http://www.social-paraiso.com/,www.social-paraiso.com,ChIJ8wAmkrTLvJURSEY8R0b0l9g,,True,False,2025-10-20T20:05:55.142654
Canela,Coffee shop,+54114738-5348,"Independencia 4676, B1653 Villa Ballester, Provincia de Buenos Aires",Villa Ballester,4.6,475,,,ChIJG9pB9VW3vJUR362c4oqcJqA,,False,False,2025-10-20T20:05:57.633589
KISSATEN TOSTADOR,Coffee shop,+549115640-8143,"Arroyo 826 Piso 1, 1007 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,462,https://instagram.com/kissaten.tostador/,instagram.com,ChIJD5Udnb_LvJURAEZ2L1B5apA,,False,False,2025-10-20T20:05:59.139424
Francis deli market,Coffee shop,,"Oncativo 1826, B1824 Lanús, Provincia de Buenos Aires",Lanús,4.6,442,https://instagram.com/francisdelimarket,instagram.com,ChIJsyecK-3NvJURZ3auGvUcjE0,,False,False,2025-10-20T20:06:00.641501
Juma Cafeteria,Coffee shop,,"Av. Colombres 282, B1832JAD Lomas de Zamora, Provincia de Buenos Aires",Lomas de Zamora,4.6,434,https://www.instagram.com/juma.cafeteria/,www.instagram.com,ChIJQd4RFb3TvJURZhFw8FBelK4,,False,False,2025-10-20T20:06:02.146892
90's Coffee Roasters,Coffee shop,+54112395-9868,"Maipú 714, C1006 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,416,https://www.instagram.com/90scoffeeroasters?igsh=ZGNleW4yeGlvbml1&utm_source=qr,www.instagram.com,ChIJC9abthnLvJURgvMc06kpsJ8,,False,False,2025-10-20T20:06:03.652741
Vinoteca Quilmes,Wine bar,+54116267-1792,"Av. Vicente López 626, B1878 Quilmes, Provincia de Buenos Aires",Quilmes,4.6,407,https://www.instagram.com/vinoteca.quilmes/,www.instagram.com,ChIJb7vOaxIuo5UR2eqEDIDQYew,,False,False,2025-10-20T20:06:05.158517
Crème Chic - Helados y Café,Ice cream shop,,"3 de Febrero 2296, C1428AHJ Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,406,https://www.instagram.com/cremechichelados/,www.instagram.com,ChIJE9ZWOy20vJURRrDba6cGMwE,,False,False,2025-10-20T20:06:06.663608
Rosie Café,Cafe,,"Av. Ruiz Huidobro 3049, C1429 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,395,https://www.instagram.com/rosiecafe__,www.instagram.com,ChIJxS7DpgG3vJURhW9DlOa1jGE,,False,False,2025-10-20T20:06:08.168986
Tavern1747 IRISH TAVERN,Bar & grill,+54114174-9856,"Fitz Roy 1747, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,394,https://www.instagram.com/tavern1747?igsh=MWxrbWlhMHIyMWFxaw==,www.instagram.com,ChIJly8JZju1vJURYgd3x4n1DX0,,False,False,2025-10-20T20:06:09.674767
Yujin Izakaya,Japanese restaurant,+54113621-1530,"Av. Álvarez Thomas 1428, C1427 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,386,https://pidorapido.com/yujin/,pidorapido.com,ChIJZ8jAf_a1vJURIk_36Gyc3xU,,True,False,2025-10-20T20:06:11.180154
Café Martínez Belgrano,Coffee shop,+54113845-9991,"Av. Congreso 2492, C1428BVL Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,386,https://www.instagram.com/cafemartinez.avcongreso/,www.instagram.com,ChIJHxwCxY-3vJUR3DhCNYsaBFY,,False,True,2025-10-20T20:06:14.694554
Kike Café,Coffee shop,,"Serrano 907, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,383,https://kikecafe.com.ar/,kikecafe.com.ar,ChIJm7lHhZa1vJURaYesx4YXNo8,,True,False,2025-10-20T20:06:16.196712
WAT COFFEE,Coffee shop,,"Chile 980, C1098 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,383,,,ChIJeVr14ovLvJUR_3dsdEPxnXM,,False,False,2025-10-20T20:06:18.047900
Oriente Coffee Bar,Bar,,"Av. Álvarez Thomas 1800, C1427CDR Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,381,,,ChIJ6bxBXHS2vJURSNyj_tqcLEI,,False,False,2025-10-20T20:06:19.553655
Prado and Neptuno,Tobacco shop,+54114547-1050,"Ayacucho 2134, C1112AAN Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,378,https://pradoyneptuno.com.ar/,pradoyneptuno.com.ar,ChIJc3y1ZKTKvJURLr6-UUvrkjA,,True,False,2025-10-20T20:06:22.561372
Carlo's Burger,Hamburger restaurant,+54114899-8696,"Piedras 111, C1070 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,367,,,ChIJU35HGijLvJURFtEzGLors6M,,False,False,2025-10-20T20:06:24.571321
Braus | Tienda de Cerveza | Bar De Cerveza Artesanal,Beer store,,"Juncal 3626, C1425AYZ Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,367,https://www.instagram.com/braustienda/,www.instagram.com,ChIJ09UZ5n61vJURo9XOoweU5K8,,False,False,2025-10-20T20:06:26.075764
"Doble Sentido, Bar Cultural",Bar,+54112397-5736,"Loyola 788, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,359,https://doblesentidobarcultural.com.ar/,doblesentidobarcultural.com.ar,ChIJtcEogEHLvJUReVVsOf-vEo0,doblesentidobarcultural@gmail.com,True,False,2025-10-20T20:06:27.578255
CANTI BAR,Restaurant,,"Bonpland 882, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,354,https://www.instagram.com/cantibar__/?hl=es-la,www.instagram.com,ChIJoxyptJO1vJURkS0Bx7DJlao,,False,False,2025-10-20T20:06:32.424739
BUCAREST Gastro Bar,Bar,+54113278-8925,"Av. Raúl Scalabrini Ortiz 659, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,352,https://instagram.com/bucarest_bar?utm_source=qr&igshid=NGExMmI2YTkyZg==,instagram.com,ChIJCyjZP8TLvJURuvGndAs0y-g,,False,False,2025-10-20T20:06:33.927571
La Escuela Bar,Bar,,"C1429CCS, Manuela Pedraza 2803, C1429CCS Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,350,https://www.facebook.com/BarLaEscuelaCafe/?ref=bookmarks,www.facebook.com,ChIJPQ1jt4S2vJURZ1Q7i9NwD5c,,False,False,2025-10-20T20:06:35.431820
Oak Bar - Palacio Duhau Park Hyatt Buenos Aires,Bar,+54115171-1234,"Av. Alvear 1661, C1014AAD Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,339,https://www.instagram.com/palacioduhau/,www.instagram.com,ChIJ3YgML7vKvJURNO236Vqldq4,,False,False,2025-10-20T20:06:36.934773
Vereda Adentro,Bar & grill,,"11 de Septiembre de 1888 3201, C1429 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,339,https://www.instagram.com/vereda____adentro/,www.instagram.com,ChIJb10cL-C1vJURP2gfVH42T7o,,False,False,2025-10-20T20:06:38.440221
Algodon Mansion,Hotel,+54113530-7777,"Montevideo 1647, C1021AAA Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,317,http://www.algodonhotels.com/mansion,www.algodonhotels.com,ChIJp8okc7vKvJURpk-5tRLNQj4,,True,False,2025-10-20T20:06:39.941089
Bebotes,Sushi restaurant,+54112498-0818,"AMJ, Caseros 1848, B1602 Vicente López, Provincia de Buenos Aires",Vicente López,4.6,311,,,ChIJ4zBntw2xvJURnDvM0Vpk9u0,,False,False,2025-10-20T20:06:41.929557
Bar Barril,Bar,+549115046-6186,"Vera 715, C1414AOO C1414AOO, Cdad. Autónoma de Buenos Aires",C1414AOO,4.6,305,http://instagram.com/barbarril._,instagram.com,ChIJDctMZL_LvJURSLqO8WjB-Ak,,False,False,2025-10-20T20:06:43.431547
Richard's Delivery,Restaurant,+54114821-6188,"Julián Álvarez 2407, C1425 DHK, Cdad. Autónoma de Buenos Aires",DHK,4.6,299,,,ChIJqVNVJ4DKvJURpqgBoGMuFrE,,False,False,2025-10-20T20:06:44.937122
The Rabbit´S Cave,Restaurant,+54115529-7498,"Manuel Acevedo 801, B1832BPQ Lomas de Zamora, Provincia de Buenos Aires",Lomas de Zamora,4.6,289,https://instagram.com/therabbitscave?igshid=NTdlMDg3MTY=,instagram.com,ChIJu7db6ZnSvJURMsjNmLbAbv4,,False,False,2025-10-20T20:06:46.439881
Venice Bar Bajo San Isidro,Bar,+54115027-4629,"Primera Junta 1091, B1642 Buenos Aires, Provincia de Buenos Aires",Buenos Aires,4.6,285,https://venicebar.com.ar/,venicebar.com.ar,ChIJbRA_Q7WxvJURBm8Z5433cFs,,True,False,2025-10-20T20:06:47.945708
Match Point Padel,Sports bar,+54113237-9409,"Gral. Arenales 1146, B1828 Banfield, Provincia de Buenos Aires",Banfield,4.6,279,https://instagram.com/matchpointpadel?igshid=1vua3tk184ktg,instagram.com,ChIJvWfhraTSvJURQl2YCXqyxQE,,False,False,2025-10-20T20:06:49.943068
Enotek Vinos,Wine store,+54115054-8466,"O'Higgins 1321, C1426 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,276,https://enotek.com.ar/,enotek.com.ar,ChIJhfHGmGe1vJURgWAx-2bXOGc,,True,False,2025-10-20T20:06:51.448555
Dado Bar,Bar,+54114371-4193,"Paraná 321, C1017AAG Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,273,,,ChIJ3d8NEcTKvJURepjLPvNyVGw,,False,False,2025-10-20T20:06:53.203920
Verdot Wine Bar,Wine bar,+54113852-3031,"Av. Pres. Manuel Quintana 465, C1129 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,266,http://www.verdotwinebar.com/,www.verdotwinebar.com,ChIJOTV74kjLvJURQrP3u-c4unE,,True,False,2025-10-20T20:06:54.709382
EL VIEJO BAR-KIOSCO,Bar,+54115313-6517,"Av. Juan Bautista Justo 7301, C1407 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,262,,,ChIJdfTFFMfJvJURhBDMhCQBfXM,,False,False,2025-10-20T20:06:57.166110
El Legado Piano Bar,Restaurant,+549117075-9000,"Paraguay 374, C1057 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,258,https://legadopianobar.meitre.com/,legadopianobar.meitre.com,ChIJNXIEzPvLvJURgJ9ILxFWtCg,,True,False,2025-10-20T20:06:58.671580
Vinoteca & Quesería Don Tata,Cheese shop,+54114242-5377,"French 101, B1828HKC Gran Buenos Aires, Provincia de Buenos Aires",Gran Buenos Aires,4.6,252,http://www.dontata.com/,www.dontata.com,ChIJvyInvZ_SvJURUgsFsStUPc0,,True,False,2025-10-20T20:07:00.265516
Winemakers Vinoteca Bar de Vinos,Wine store,+54113576-2288,"Montevideo 1444, C1018 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,247,http://www.winemakers.com.ar/,www.winemakers.com.ar,ChIJ2zxKZbzKvJURBS2TCzBYvkI,,True,False,2025-10-20T20:07:02.410865
Cruz Vinos VIAVIVA,Wine bar,+5477379218,"Mendoza 1730, C1428 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,214,,,ChIJucwzbAm1vJURGRewphGiQDU,,False,False,2025-10-20T20:07:19.089385
Umai - Japanese Bar,Bar,+54112391-6055,"Dr. Tomás Manuel de Anchorena 1122, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,211,https://linktr.ee/umai.japanesebar/,linktr.ee,ChIJbW5oks3LvJURvJ2SgrLXPa4,,False,False,2025-10-20T20:07:20.595196
WIDE Cocina y Vinos,Restaurant,,"3 de Febrero 3620, C1429 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,205,https://instagram.com/wide.bar,instagram.com,ChIJr9479jm1vJURtqchGN7b58Q,,False,False,2025-10-20T20:07:22.098199
444,Bar,,"Av. José María Moreno 444, C1424AAR, C1424AAR Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,204,,,ChIJk1yyv-rLvJURfg6xqN9veGY,,False,False,2025-10-20T20:07:23.603920
El Ranchito Salteño,Grill,+54114932-3403,"Moreno 2738, B1094ABT Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,195,,,ChIJDYD17e_KvJURAk5miBgkVbM,,False,False,2025-10-20T20:07:25.106960
Vinoteca Envero Wine & Arts,Wine store,+549113325-0741,"Bolívar 253, B1704BKE Ramos Mejía, Provincia de Buenos Aires",Ramos Mejía,4.6,187,http://www.envero.com.ar/,www.envero.com.ar,ChIJXWjtuuXHvJURSbhCez6lCfI,,True,False,2025-10-20T20:07:26.612629
Club Jockey Wine,Wine bar,+54116558-9634,"Alsina, Lavalle 195, B1878 Quilmes, Provincia de Buenos Aires",Quilmes,4.6,182,http://www.clubjockeywine.com.ar/,www.clubjockeywine.com.ar,ChIJP6wuIIkvo5UROr0xxc-ZSZg,,True,False,2025-10-20T20:07:28.500421
Prisco Pizza,Pizza restaurant,+54116111-5749,"Monseñor José Francisco Marcón 888, B1753 Villa Luzuriaga, Provincia de Buenos Aires",Villa Luzuriaga,4.6,181,https://linktr.ee/prisco.cafe,linktr.ee,ChIJuxLhtuzHvJURHsM6S2eejbQ,,False,False,2025-10-20T20:07:30.452762
Faro,Restaurant,+549116690-0131,"Gorriti 5801, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,173,https://linktr.ee/faro.local,linktr.ee,ChIJhZy5VOO1vJUR2DMFoTD8C5c,,False,False,2025-10-20T20:07:31.958555
JOYA Bar Cantina,Restaurant,+54117361-6935,"Castillo 601, C1414 villa crespo, Cdad. Autónoma de Buenos Aires",villa crespo,4.6,173,http://instagram.com/joyanuncatasi,instagram.com,ChIJx1F8IHLLvJURHWxkAEaacFc,,False,False,2025-10-20T20:07:33.463564
Le Vin,Wine bar,+54114733-9006,"Av. del Libertador 14536, B1641 Acassuso, Provincia de Buenos Aires",Acassuso,4.6,172,,,ChIJkfOGIbuxvJURvNQWWOoPbDo,,False,False,2025-10-20T20:07:34.968999
Whisky en Buenos Aires,Bar,+54112244-1202,"Asunción 3757, C1419 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.6,167,,,ChIJU5dqXcHKvJURWW0NhKRfUPc,,False,False,2025-10-20T20:07:36.472719
Café Tortoni,Cafetería,+54114342-4328,"Av. de Mayo 825, C1084 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,4.5,37779,http://www.cafetortoni.com.ar/,www.cafetortoni.com.ar,ChIJ01wendHKvJURLcQXvCCCC1I,"tortoni@cafetortoni.com.ar, tortoni@cafetortoni.com.arwhatsapp",True,False,2025-10-20T20:07:37.978499
La Conga,Peruvian restaurant,+549116150-9045,"La Rioja 39, C1214ADA Cdad. Autónoma de Buenos Aires",Buenos Aires,4.5,29079,https://www.instagram.com/lacongaresto,www.instagram.com,ChIJt41gePHKvJURPhFUplhlTYA,,False,False,2025-10-20T20:07:39.831548
Parrilla El Tano Debenedetti,Grill,+54114198-3328,"Casella Piñero 187, B1872 Sarandí, Provincia de Buenos Aires, Argentina",Sarandí,4.5,19159,https://instagram.com/el_tano_debenedetti?igshid=yryd27oe8mpa,instagram.com,ChIJTZBcZBQzo5URJ4xF-pOrFkE,,False,False,2025-10-20T20:07:41.336873
Kansas,American restaurant,+54114747-0606,"Av. del Libertador 15089, B1641 Acassuso, Provincia de Buenos Aires",Acassuso,4.5,16773,http://www.kansasgrill.com/,www.kansasgrill.com,ChIJKdIH4LaxvJURahDvq_4w3yE,,True,False,2025-10-20T20:07:42.842929
La Birra Bar,Hamburger restaurant,,"Carlos Calvo 4317, C1230 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.5,13157,,,ChIJucL_g1HKvJURRaweO8cirQI,,False,False,2025-10-20T20:07:46.345626
Izakaya by Sushi Pop Palermo,Sushi restaurant,+54115272-5900,"Soler 5598, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.5,12042,https://www.sushipop.com.ar/,www.sushipop.com.ar,ChIJ7dqQuJG1vJURiZxJOIRL7Xk,info@sushi-pop.com.ar,True,False,2025-10-20T20:07:47.850899
La Trastienda Club,Concert hall,,"Balcarce 460, C1064 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,4.5,11989,http://www.latrastienda.com/,www.latrastienda.com,ChIJf5XLuCo1o5URU3PdYSzFk6U,,True,False,2025-10-20T20:07:50.361473
Temple Craft Madero,Bar,+549115908-9020,"Pasaje Peatonal, Juana Manuela Gorriti 867, C1107 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.5,11824,https://pedir.tucan.la/menu/templepuertomadero/Menu%20Findes,pedir.tucan.la,ChIJ4V9RUPQ1o5URX2TWyS-n9A8,,True,False,2025-10-20T20:07:53.433162
Esquina Homero Manzi,Restaurant,+54114957-8488,"Av. San Juan 3601, C1233ABG Cdad. Autónoma de Buenos Aires",Buenos Aires,4.5,11129,http://www.esquinahomeromanzi.com.ar/,www.esquinahomeromanzi.com.ar,ChIJoS_Umf_KvJURTN8sONt5SiY,,True,False,2025-10-20T20:07:58.240103
Café de los Angelitos,Cafe,+54114952-2320,"Avenida Rivadavia 2100 (esq, Rincón, 1033 Buenos Aires",Buenos Aires,4.5,10839,https://www.cafedelosangelitos.com/,www.cafedelosangelitos.com,ChIJAVOzZcjJvJURRWn41i_V3q8,,True,False,2025-10-20T20:07:59.920125
Croque Madame,Restaurante,+54114806-8639,"Av. del Libertador 1902, C1425AAS Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,4.5,10672,http://www.croquemadame.com.ar/,www.croquemadame.com.ar,ChIJP6BkFWK1vJURH57rMLPgrtM,pcampos@croquemadame.com.ar,True,False,2025-10-20T20:08:04.260737
Confitería La Ideal,Cafetería,+549116801-1519,"Suipacha 384, C1008AAF Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,4.5,10443,https://laideal.ar/,laideal.ar,ChIJmXG0TsnKvJURhB6qlLk7oDo,eventos@laideal.ar,True,False,2025-10-20T20:08:08.815014
El Ateneo,Book store,+54115786-9840,"Av. Cabildo 2093, C1428AAC Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,4.5,9162,http://www.yenny-elateneo.com/local/juramento/,www.yenny-elateneo.com,ChIJv2HIhNO1vJURtf1uUAaQDrg,,True,False,2025-10-20T20:08:10.387357
Temple Craft Hollywood,Bar,+54117604-9548,"Honduras 5602, C1414BNF Cdad. Autónoma de Buenos Aires",Buenos Aires,4.5,8898,https://templebeer.com/es,templebeer.com,ChIJfeoTkY21vJUR8M0fpAvotCI,,True,False,2025-10-20T20:08:12.885932
Lo De Mingo,Argentinian restaurant,+54114292-3798,"José Ignacio Gorriti 461, B1832 Lomas de Zamora, Provincia de Buenos Aires",Lomas de Zamora,4.5,8543,https://facebook.com/pages/Lo-De-Mingo/132407513589374,facebook.com,ChIJt8OE5ZLSvJUREQTM1eiqjws,,False,False,2025-10-20T20:08:16.952902
Croque Madame Palacio Paz,Restaurante,+54115934-4555,"Av. Sta. Fe 750, C1006 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,4.5,8111,https://croquemadamepalaciopaz.com.ar/,croquemadamepalaciopaz.com.ar,ChIJbUZwLZHLvJURunH843sezzQ,"eventos@croquemadamepalaciopaz.com.ar, eventos@croquemadamepalaciopaz.com.aremail, info@croquemadamepalaciopaz.com.ar",True,False,2025-10-20T20:08:18.458721
Rebelión,Restaurant,+54112823-4219,"Gurruchaga 1795, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.5,7930,https://rebelion.meitre.com/,rebelion.meitre.com,ChIJsy9xK-m1vJURebOUflmCB24,,True,False,2025-10-20T20:08:24.320744
Tomate Estación de Sabores,Restaurante,+54117226-9510,"El Salvador 4676, C1414 Cdad. Autónoma de Buenos Aires, Argentina",Cdad. Autónoma de Buenos Aires,4.5,7727,http://tomate.com.ar/,tomate.com.ar,ChIJ0Srszy61vJUR44FG4VNpvyo,tuevento@tomate.com.ar,True,False,2025-10-20T20:08:27.473517
Estilo Campo Restaurante,Argentinian restaurant,+54114312-4546,"Av. Alicia Moreau de Justo 1840, C1107AFL Cdad. Autónoma de Buenos Aires",Buenos Aires,4.5,7293,http://www.estilo-campo.com.ar/,www.estilo-campo.com.ar,ChIJeY1Ge9E0o5URzW_TmKNYYag,info@estilo-campo.com.ar,True,False,2025-10-20T20:08:34.419568
Minga Parrilla,Restaurant,+54118031-0574,"Costa Rica 4528, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.5,6773,https://linktr.ee/mingaparrilla,linktr.ee,ChIJV5w9cYe1vJURVkPIs2nKYiY,,False,False,2025-10-20T20:08:36.704599
Moshu,Coffee shop,+54114702-3683,"Moldes 3802, C1429 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,4.5,6394,http://moshu.com.ar/,moshu.com.ar,ChIJ64ZDLpq2vJURD8JZwL8YRNI,,True,False,2025-10-20T20:08:38.209071
EL ANTOJO NÚÑEZ,Restaurant,+54113520-5591,"Manuel Ugarte 1699, C1428 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.5,6382,https://www.instagram.com/elantojo_ok2/?hl=es,www.instagram.com,ChIJF82ySJi1vJURdd8IFTiJXuI,,False,False,2025-10-20T20:08:40.633612
SĀNTAL,Cafetería,,"Conde 1200, C1426 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,4.5,6111,https://www.instagram.com/santalcafe/,www.instagram.com,ChIJryWpzs-1vJUR6Vbg0p4M94o,,False,False,2025-10-20T20:08:42.135343
Dandy Urquiza,Restaurant,+54112692-7767,"Mendoza 5256, C1431 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.5,5686,https://somosdandy.com/,somosdandy.com,ChIJI9OrMMm3vJURQPyk23bOj74,info@somosdandy.com,True,False,2025-10-20T20:08:43.641170
Rey de Copas,Bar,,"Gorriti 5176, C1414BJT Cdad. Autónoma de Buenos Aires",Buenos Aires,4.5,5639,http://www.reydecopasbarcultural.com/,www.reydecopasbarcultural.com,ChIJOacYP4m1vJURxBO4wQwbO6Q,,True,False,2025-10-20T20:08:45.230336
Café Martínez,Coffee shop,+54113378-0008,"Gral. Manuel Belgrano 407, B1642DJI San Isidro, Provincia de Buenos Aires",San Isidro,4.5,5488,http://www.cafemartinez.com/,www.cafemartinez.com,ChIJ76AdXzOwvJURszLIeqWJ30k,,True,True,2025-10-20T20:08:48.063965
Marcelo,Italian restaurant,+54114342-8689,"Av. Alicia Moreau de Justo 1140, C1107 AAX, Cdad. Autónoma de Buenos Aires",AAX,4.5,5467,http://www.marcelorestaurante.com.ar/,www.marcelorestaurante.com.ar,ChIJ6U-WHCo1o5UR61FPbtbHk94,,True,False,2025-10-20T20:08:49.568297
Chuí,Restaurant,,"Loyola 1250, C1414 C1414AVB, Cdad. Autónoma de Buenos Aires",C1414AVB,4.5,5394,https://linktr.ee/chui.ba,linktr.ee,ChIJpQgfDBG1vJUREd5_d9adn5U,,False,False,2025-10-20T20:08:51.148053
Gardiner Restaurant,Restaurant,+54114788-0437,"Av. Costanera Rafael Obligado 6311, C1428 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.5,5357,http://www.gardiner.com.ar/,www.gardiner.com.ar,ChIJT26dDU20vJURz4gO-OG2x8A,gr@gardiner.com.ar,True,False,2025-10-20T20:08:54.156350
Prosciutto Ristorante Lanús,Italian restaurant,+5421446566,"Gdor. Carlos Tejedor 125, B1824 B1824MWE, Provincia de Buenos Aires",B1824MWE,4.5,5323,http://prosciutto.com.ar/,prosciutto.com.ar,ChIJW79zBenNvJURwruXUNI66Lw,"balvanera@prosciutto.com.ar, caballito@prosciutto.com.ar, lanus@prosciutto.com.ar",True,False,2025-10-20T20:09:05.793523
Café Martínez,Coffee shop,+54114582-5042,"Av. Gaona 2001, C1416DRI Cdad. Autónoma de Buenos Aires",Buenos Aires,4.5,5292,http://www.cafemartinez.com/,www.cafemartinez.com,ChIJO46elRvKvJURecIR36sAeE8,,True,True,2025-10-20T20:09:07.883427
Saigón Noodle Bar,Restaurante vietnamita,+54115383-8984,"Bolívar 986, C1066AAT Cdad. Autónoma de Buenos Aires, Argentina",Cdad. Autónoma de Buenos Aires,4.5,5141,https://www.saigonargentina.com/,www.saigonargentina.com,ChIJr785XCvLvJURxRLFFw5ThRM,contactoinfo@saigonargentina.com,True,False,2025-10-20T20:09:09.389470
SOTTILE RESTAURANTE,Restaurant,+54114482-5947,"Tomás Justo Villegas 302, B1752 Lomas del Mirador, Provincia de Buenos Aires",Lomas del Mirador,4.5,5118,,,ChIJ1QVM_HzIvJURBzRZdnX2GUI,,False,False,2025-10-20T20:09:14.405454
Dandy Recoleta,Restaurant,+54112273-4697,"Av. del Libertador 2004, C1425 AAT, Cdad. Autónoma de Buenos Aires",AAT,4.5,4969,http://www.somosdandy.com/,www.somosdandy.com,ChIJV6XmIn61vJURSgkCYhvGMyA,info@somosdandy.com,True,False,2025-10-20T20:09:17.414355
La Parolaccia Barrio Norte,Italian restaurant,+54114812-1053,"Riobamba 1046, C1111 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,4.5,4774,http://www.laparolaccia.com/,www.laparolaccia.com,ChIJ2cE5-ZXKvJURYJVEUEitGAU,,True,False,2025-10-20T20:09:19.205701
