titulo,categoria,categorias_adicionales,descripcion,telefono,direccion,ciudad,codigo_postal,region,pais,latitud,longitud,rating,cantidad_reviews,url,dominio,cid,place_id,verificado,estado_actual,logo,imagen_principal,total_fotos,nivel_precio,hotel_rating
Piénsate Bravo - Cocktail Garden - Bar,Bar,,"Piénsate Bravo es un bar, pero no uno tradicional. Es el primer Club de Lanzamiento de Hacha de Sudamérica, un lugar pensado para practicar un deporte inédito en Buenos Aires y además pasar un buen rato disfrutando de la buena gastronomía y coctelería entre amigos y seres queridos. Contamos con dos salones internos y un hermoso patio de más de 250 M2 y además somos Pet friendly.
*Aclaración importante: A pesar de nuestros innumerables esfuerzos durante más de dos años, aún no contamos con la habilitación definitiva del GCBA para nuestra actividad de Tiro con Hacha. Las interminables trabas burocráticas han impedido que podamos disfrutar libremente de este deporte en Buenos Aires. Sin embargo, nuestra determinación es inquebrantable.",,"Cap. Gral. Ramón Freire 2252, C1428 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1428,Cdad. Autónoma de Buenos Aires,AR,-34.5652243,-58.4657291,4.6,1158,https://www.instagram.com/piensatebravo/,www.instagram.com,11240279621951967680,ChIJgYcRkH23vJURwFGCOsN-_Zs,True,close,https://lh4.googleusercontent.com/-wb-VxfRjkTo/AAAAAAAAAAI/AAAAAAAAAAA/KwB2dmqwodQ/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipORKWrZg29NpBV7_7-iLMQjvC4gLeIDZ5uboKYu=w408-h306-k-no,368,moderate,
Shapo Bar,Bar,,"Somos Shapo bar 🎩.
🔴Te ofrecemos varias opciones de comida, pizzas, papas, hamburguesas, empanadas , Nuggets,Nachos c/ cheddar, Menu Veggie... etc
Una amplia variedad de tragos y cocktails, además de Cervezas artesanales 🍹🍻🍾
🔴La Reserva puede ser para venir a cenar o reservar un sector para disfrutar de nuestra carta de tragos, coctelería 🥃🍹y cerveza artesanal 🍻
🔴Cena Show karaoke 🎤 & Funny Music💃🕺
🔴Contamos con un amplio salón con ventilación y aire acondicionado. Además de un hermoso patio cervecero al aire libre (calefaccionado 🔥)",5491154645778,"C1414BGA, José A. Cabrera 4241, 1414 Buenos Aires",Buenos Aires,1414,Buenos Aires,AR,-34.5951768,-58.4249448,3.6,1157,https://instagram.com/shapobar?igshid=YmMyMTA2M2Y=,instagram.com,4358178306357163066,ChIJ6bOl2XvKvJUROnQ7OhRcezw,True,close,https://lh5.googleusercontent.com/-LCtq276lWh4/AAAAAAAAAAI/AAAAAAAAAAA/oSMtcYq_7ok/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPod_Ld1gZzAs3rRgOusVXIrpqqq-SjO5KQR2jX=w408-h539-k-no,377,moderate,
FELINO,Restaurant,Bar,RESTÓ . OPEN BAR,,"Av. Fondo de la Legua 280, B1642 San Isidro, Provincia de Buenos Aires",San Isidro,B1642,Buenos Aires Province,AR,-34.4962065,-58.5472992,4.3,1153,http://www.rfelino.ar/,www.rfelino.ar,10503154543878769981,ChIJU5BGE3qwvJURPY3s2GizwpE,True,close,https://lh6.googleusercontent.com/-EJ63IOMl6wU/AAAAAAAAAAI/AAAAAAAAAAA/WoxXFDapBVA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npXEPYZdHp7XAeMmJ90KpqLLk0QDq9qncfRMj9yiV3Ewc-wMYFfbBgILTQ3Vnz5VCJKOmiQtlRcSe5Z5h34TjPPpO2e_w6B81VVpp0cCtKOAypvNL4MajMGswrPifEz1Wu_85Ff-g=w426-h240-k-no,637,moderate,
Bilbao Argentina,Restaurant,Bar,"Bilbao no es sólo un lugar con raíces y con historia, Bilbao es un lugar para vivir una experiencia completa; desde desayunos hasta las mejores noches de tapas y tragos!",5491155782228,"Thames 1795, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.5868667,-58.429114,4.5,1151,,,1810199960220429360,ChIJIV-cfKm1vJURMGxd4UUfHxk,True,open,https://lh6.googleusercontent.com/-T2hgOnP-Iv8/AAAAAAAAAAI/AAAAAAAAAAA/-iUJ5aTviZo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPenzjaxatwThu6siHVTdxrXJ1dLvpfxbmUn31H=w408-h271-k-no,508,moderate,
Bar Franklin,Bar,,,5491152503229,"5800, C1431BZT, Franklin D. Roosevelt 5748, 1431 Buenos Aires",Buenos Aires,1431,Buenos Aires,AR,-34.5781585,-58.495132299999995,4,1150,http://www.barfranklin.com.ar/,www.barfranklin.com.ar,16138426647427643614,ChIJ1whu-lq2vJUR3nif4Yc1998,True,close,https://lh6.googleusercontent.com/-zh8y4w76l4M/AAAAAAAAAAI/AAAAAAAAAAA/_sgQPOHcdS0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNsgnyrrHpj8PRbiNWSWW_0jXnVYWDOHhjv0tX5=w436-h240-k-no,602,moderate,
Clot,Bar,,"Bar de Tragos clásicos, Cócteles de Autor y Cerveza Artesanal. Cabe destacar que hacemos mucho Incapie en nuestra cocina que explota de sabores, dirigida por nuestro Chef Matias Kusa quien trabajo en diferentes cocinas de España y el mundo. Tenemos atención a la mesa y se puede venir sin reservas o se puede reservar.
Podes contactarnos vía instagram @clotbar.
Nuestra casa es un lugar para sentirse totalmente distendid@, escuchando muy buena música, bien variada, llena de buena energía y mucho amor. Tenemos muchas mesas en la vereda y adentro hay ambiente climatizado. Estamos Abierto todos los dias.

Honduras 4308 esq. Lavalleja
🍸LO BUENO PASA EN CLOT🍹
TE ESPERAMOS!",5491130901984,"1414, Honduras 4308, 1414 Buenos Aires",Buenos Aires,1414,Buenos Aires,AR,-34.5934838,-58.4237675,4.3,1146,https://www.instagram.com/clotbar/,www.instagram.com,962957284933033719,ChIJyexHSHnKvJUR995OdowcXQ0,True,close,https://lh4.googleusercontent.com/-Pxy1d8aBb68/AAAAAAAAAAI/AAAAAAAAAAA/khjbEW9iYlU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipN5pcr2l5443bExeGrzma4OPKxm-hEMUt60Pd7C=w408-h544-k-no,556,moderate,
Conde,Bar,,,5491145513889,"Av. Federico Lacroze 3193, C1426 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1426,Buenos Aires,AR,-34.5776981,-58.449533699999996,4.3,1143,,,12889880046616244168,ChIJa-eTMOi1vJURyO_035sN4rI,True,close,https://lh5.googleusercontent.com/-Hi7MZbDaR04/AAAAAAAAAAI/AAAAAAAAAAA/i_FJAWhbVAg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nry9pSIochhzf_JSqb2cIqU6a_sVfeNdLN9FnX52E3wZi1oFmjkDsXxi-2k3CbML2ha1drPwcuc0BZniu29V0HHi4fAtvd5QsubYdr32frSW5ZecYsOtdHg8JN14OTw29jEnbQ=w408-h306-k-no,434,moderate,
NEVERMIND lounge & beer,Bar,,Cerveceria gourmet,5491127045977,"José María Bosch 1051, B1682 Villa Bosch, Provincia de Buenos Aires",Villa Bosch,B1682,Buenos Aires Province,AR,-34.5893827,-58.571321299999994,4.2,1136,,,7093803229955817267,ChIJI8f0ed25vJURM_8I_HNAcmI,True,close,https://lh5.googleusercontent.com/-WYez2yUf1M4/AAAAAAAAAAI/AAAAAAAAAAA/kddSfT8eeyc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqheRq1inJjrT0mnZ22dPrSnN6OJ1ByvsjZDwXENQ1sn7lwN-5_UsmtGpcuCaKhH8-vJy-k3EPCVXclhqGNlHdgBcFQr52Ruqb59-GkITUP9CKrFjkocnTmgHDiiRehyI1PmOZdBg=w507-h240-k-no,831,moderate,
Bar El Progreso,Bar,"Coffee shop, Gastropub","Bar El Progreso, bar notable ubicado en Barracas, viejo bodegón donde se preparan comidas caseras españolas, picadas, bebidas y licores que se bebían tradicionalmente en Buenos Aires, servicio de delivery de comida a domicilio, cerveza.
Contamos con biblioteca de libros para leer en la mesa y vitrinas con objetos de anticuario.",5491143010671,"Av. Montes de Oca 1702, C1270 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1270,Buenos Aires,AR,-34.646678699999995,-58.3728595,4.2,1135,http://www.barelprogreso.com.ar/,www.barelprogreso.com.ar,15521015569261698643,ChIJ0zZKw1LLvJURU54mJ225Zdc,True,close,https://lh4.googleusercontent.com/-asyoHxL0La4/AAAAAAAAAAI/AAAAAAAAAAA/3h66-ax59kY/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOUHJYv2u8FIfQGJtHL6hgGxSSuq8TSQ_6luA2j=w426-h240-k-no,999,inexpensive,
NuevoRioja Restaurant,Spanish restaurant,"Cafe, Coffee shop, Takeout restaurant, Pub, Restaurant",,,"Av. Belgrano 958, C1092AAW Cdad. Autónoma de Buenos Aires",Buenos Aires,C1092,Buenos Aires,AR,-34.6131288,-58.3797985,4.1,1135,https://instagram.com/nuevorioja?igshid=ZGUzMzM3NWJiOQ==,instagram.com,4611195201557217323,ChIJj1DS3dbKvJURK8DNyppB_j8,True,temporarily_closed,https://lh6.googleusercontent.com/-dbCe2as6xT8/AAAAAAAAAAI/AAAAAAAAAAA/4yr_RBdI-VQ/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr1dR8d0lUlkq3QXMq8_RSTQBxVjnS6LLVLhNRXxm0NRlBVYrzdXr5X2TOx7CUSC3YaYegMKS0pP_iwmsDI5anlPGtCOKxRUm0WoPEgcrW3RBfdRAC_WOvG_IEMAkrdF2-QFVxC=w426-h240-k-no,367,moderate,
Celsius Bar Ballester,Hamburger restaurant,"Bar, Brewpub","Cerveceria, hamburgueseria",,"Lacroze 4941, B1653 Villa Ballester, Provincia de Buenos Aires",Villa Ballester,B1653,Buenos Aires Province,AR,-34.5480553,-58.5540069,4.7,1134,https://www.instagram.com/celsius.bar/?hl=es,www.instagram.com,6687546006743242435,ChIJPTKUYFq3vJURw1YDN6nvzlw,True,temporarily_closed,https://lh6.googleusercontent.com/-4ThMDz71sB4/AAAAAAAAAAI/AAAAAAAAAAA/DA_UA5OQStg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPsegSaG3VqIW9srNSRY7HYpCsGwEouJ0_-sf4-=w426-h240-k-no,213,,
Mero,Mediterranean restaurant,"Cocktail bar, Espresso bar, Fish restaurant, Restaurant, Seafood restaurant, Wine bar","En Mero buscamos una experiencia única, genuina caracterizada por la frescura del mediterráneo con sus venecitas, sus cúpulas y puertas azules la reinterpretación de la esencia de los pueblos marítimos espontáneo, puro, ligero, verdadero la fantasía de sabores y texturas.",5491124540366,"República Árabe Siria 3285, C1425EYO Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.578154,-58.4117311,4.8,1130,https://meromediterraneo.com/menu/,meromediterraneo.com,14700887437175460197,ChIJ3T_TFK61vJURZZHYRzwLBMw,True,close,https://lh6.googleusercontent.com/-pQNedZRzoh0/AAAAAAAAAAI/AAAAAAAAAAA/IKIxoY1854g/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipP3vtA-FzJi4Gi2yeILRclDgAqZFNuymwTL-2zF=w408-h725-k-no,1140,moderate,
La Cueva Pool Restobar,Bar,"Beer store, Delivery service, Pool hall, Restaurant","""La cueva resto bar"" comida gourmet y minutas, delivery take away, barra, mesas pool, rocola, jam de los jueves, Show en vivo bandas de ROCK.

Número de telefono:
11-25548081",5491125660475,"Paraná 6245, B1607ECF, Paraná 6245, B1607ECF, Villa Adelina, Provincia de Buenos Aires",Villa Adelina,,Buenos Aires Province,AR,-34.5228956,-58.5454346,4.3,1129,https://www.facebook.com/lacuevapool/,www.facebook.com,1084079660231709699,ChIJ7yWfUJiwvJURA1RWELVsCw8,True,close,https://lh3.googleusercontent.com/-kp8DSf-nhxY/AAAAAAAAAAI/AAAAAAAAAAA/fCnI8Cl3IX4/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrxXSTgNSPQW5AmZlSAbAWUJMTasRzxyfGY53SumdZY6qoOfhVEjawUIf9ItZNE9xOFhWyd8gEoLsnVQVprdfyg6ea_-wObturWnn12bt9a4nUL1c606pk4vFBeZUbzZ1h9d0OMEQ=w408-h306-k-no,1400,moderate,
Varsovia Beer,Brewpub,"Bar, Hamburger restaurant, Pizza restaurant","Una cervecería y hamburguesería de culto en el corazón del barrio Villa del Parque. Nos caracterizamos por la calidad de nuestros productos, el cuidado en el detalle, y la atención personalizada.",5491123611062,"Condarco 2601, C1417 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1417,Buenos Aires,AR,-34.6041953,-58.4838573,4.3,1128,https://www.instagram.com/varsovia_beer/?hl=es,www.instagram.com,6820832769774200190,ChIJRZViTwC3vJURfiW8CkR3qF4,True,close,https://lh3.googleusercontent.com/-y_gx8JKGcJg/AAAAAAAAAAI/AAAAAAAAAAA/uKQHUdbOc6s/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPLpKbtqTCw2C4avRlruAYK8oSmgtl_4R-2Zd26=w408-h544-k-no,479,inexpensive,
Ya'Mon Tiki Bar,Bar,"Cocktail bar, Pub, Restaurant","Somos un Tiki Bar inspirado en cocteles abundantes con bebidas y comidas de alto nivel e importados de distinta variedad. Amamos lo que hacemos por eso ofrecemos un bar distinto del resto, un templo Tiki en medio de tantos lugares iguales.

Contamos decorados Tiki, cerveza artesanal, smash burguers, coctelería clásica y de autor. Un lugar donde nuestros clientes son nuestros amigos.

Ya'Mon Tiki Bar",,"Av. S. Martín 6022, C1419 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1419,Buenos Aires,AR,-34.5954927,-58.5011697,4.3,1109,https://www.instagram.com/yamon_bar/,www.instagram.com,3505142589549456966,ChIJcb5_6Ta2vJURRi4wOZ3EpDA,True,close,https://lh5.googleusercontent.com/-XBCm2ABP5zM/AAAAAAAAAAI/AAAAAAAAAAA/TEdAMvz7z24/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMvR7LOCrsO3166pGJ2kWc_Z5sej18qVNvDKzlK=w408-h612-k-no,567,moderate,
Aport,Bar,"Brewery, Deli, Tobacco shop, Wine store","Apórt despensa-bar de Les Ruses abrio sus puertas en 2017 en el barrio porteño de Almagro. Actualmente atendido por sus dueños junto a un hermoso equipo de personas que estarán felices de verles en nuestro espacio. Ademas de la buena onda y un trato gentil ofrecemos cervezas tiradas de alta calidad, picadas hechas con mucho amor y con materia prima de primera. Sandwiches gourmet con pan de masa madre armados con mucha dedicación. Dentro de la oferta gastronómica tenemos muchas propuestas vegetarianas y veganas. Les encantara nuestra amplia carta de vinos y espumantes de diversas regiones de Argentina.
Esperamos con ansias verles pronto.

Apórt",5491160502139,"Bulnes 900, C1176 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1176,Buenos Aires,AR,-34.6010571,-58.4179597,4.2,1109,http://www.aportdespensa.com/,www.aportdespensa.com,5672086673615428262,ChIJT7o-dkvLvJURphoTFMdMt04,True,open,https://lh4.googleusercontent.com/-LlU-WqndlRc/AAAAAAAAAAI/AAAAAAAAAAA/-3wr2yUcHSo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipND-zCar9fjRt95uG3ZxDlmX7wWPwlN0tBfokbo=w426-h240-k-no,443,moderate,
Wine Art Devoto,Italian restaurant,Wine bar,"Trattoria
Bar de vinos
Pastas artesanales
Podes venir a pasar un lindo momento comiendo algo típico italiano, tomar un buen vino, o también llevarte los vinos que quieras a tu casa de nuestra vinoteca, como también comprar pasta artesanal para cocinarla vos mismo",5491150492405,"José Pedro Varela 4775, C1417 C1417EYW, Cdad. Autónoma de Buenos Aires",C1417EYW,C1417,Buenos Aires,AR,-34.6103186,-58.5169103,4.5,1107,http://www.instagram.com/dilucadevoto,www.instagram.com,13527176595929304013,ChIJ800EJNG3vJURzQtYpnEvurs,True,close,https://lh4.googleusercontent.com/-Gru0jpl55LE/AAAAAAAAAAI/AAAAAAAAAAA/UDEe49qZ0PE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNdNintMkaSprSRbuWnlPl1mY3lTxxrAGAuVqY3=w427-h240-k-no,864,moderate,
Yatasto,Pizza restaurant,Bar,Café - Sándwiches - Minutas - Aperitivos,5491151928993,"Av. S. Martín 3201, C1416 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1416,Buenos Aires,AR,-34.6016711,-58.469025599999995,4,1104,https://www.instagram.com/yatastopizza/,www.instagram.com,4740000294968475637,ChIJ1Zz4HAK2vJUR9b_XmCfdx0E,True,close,https://lh4.googleusercontent.com/-bKjMx0lrKRs/AAAAAAAAAAI/AAAAAAAAAAA/JqFci8zBHDA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPCDMLm4dQdguwyRakl_9A7XiL9EwHDzo3eieAK=w408-h725-k-no,334,moderate,
Hache Almacén,Wine bar,Wine store,"-Bar de picadas Premium, tapas y vinos boutique.
-Amplia carta de vinos de todo el país.
-Opciones veganas
-Amplia carta gluten free
-Cervezas artesanales, tragos
-Focaccia casera y todo se prepara a la vista,super fresco
-Agua filtrada libre
-Velas en las mesas, ambiente super cálido",5491126530640,"Cnel. Niceto Vega 5191, C1425BQE C1425BQE, Cdad. Autónoma de Buenos Aires",C1425BQE,C1425,Buenos Aires,AR,-34.5896603,-58.4349778,4.5,1100,https://www.instagram.com/hachealmacen/?hl=es,www.instagram.com,167933020538210816,ChIJUdgBwJK1vJURAAo9QzGeVAI,True,close,https://lh3.googleusercontent.com/-AkSi9fYSyag/AAAAAAAAAAI/AAAAAAAAAAA/lBm0GMim3QE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPYSUtptIfXUpmhZlSQAVdwUg8uMt8DGb4PX-A5=w408-h612-k-no,728,moderate,
Portal Ramos Mejía,Bar,Hamburger restaurant,"Hamburguesas, cócteles de autor, y espacios diseñados para eventos privados, un lugar ideal para celebrar tus momentos especiales en un ambiente exclusivo.",5491158066640,"Pueyrredón 236, B1704 Ramos Mejía, Provincia de Buenos Aires",Ramos Mejía,B1704,Buenos Aires Province,AR,-34.6423038,-58.560921799999996,4.8,1098,https://portalbar.com.ar/,portalbar.com.ar,982767256130881014,ChIJx8XM2YHHvJUR9gWRzpx9ow0,True,open,https://lh6.googleusercontent.com/-fcjmGvTsQvA/AAAAAAAAAAI/AAAAAAAAAAA/S1U31La-Fh8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipO0s3hutBkhsqPbyDDRUDMdOrbDMv054-ZZSSOy=w408-h408-k-no,185,,
Cerveza Patagonia - Refugio Puerto Madero,Bar,"Beer garden, Beer hall, Beer store, Brewery, Pub, Restaurant","Tu destino en Puerto Madero, Buenos Aires, para la mejor cerveza artesanal: Cerveza Patagonia. Disfruta de una experiencia cervecera excepcional, con la vista y el sabor que solo nuestra marca puede ofrecer. ¡Te esperamos en Alicia Moreau de Justo 1010, para que descubras tu próximo estilo favorito!",5491130742192,"Av. Alicia Moreau de Justo 1010, C1107 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1107,Buenos Aires,AR,-34.6094714,-58.3660959,4.9,1097,https://www.cervezapatagonia.com.ar/,www.cervezapatagonia.com.ar,7291319143727205729,ChIJh7pESb81o5URYY3dUSH4L2U,True,close,https://lh4.googleusercontent.com/-SI6YEgMuxKM/AAAAAAAAAAI/AAAAAAAAAAA/DfuX9ZAxqdo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNZcK3v0K6ZIZ3kAdY3MSbPbfXpADVUD7BeFjYg=w427-h240-k-no,192,inexpensive,
The Monkey’s C.H.,Bar,,"Un punto SOCIAL y CULTURAL en el corazón de la Ciudad de Buenos Aires.
The Monkey's ofrece a los asistentes una experiencia GASTRONOMICA y SOCIAL con momentos únicos en su escenario. Una serie de CONCIERTOS y PRESENTACIONES hacen que siempre haya algo emocionante en The Monkey's. Un calendario de eventos regulares semanales logrará que este punto sea una propuesta de elección para los asistentes.",,"Guatemala 4462, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.5882268,-58.4224003,4,1080,https://www.instagram.com/themonkeysch,www.instagram.com,1390867647325527949,ChIJm_wzzM-1vJURjd9rkMFaTRM,True,close,https://lh5.googleusercontent.com/-ykdWAnazSbI/AAAAAAAAAAI/AAAAAAAAAAA/0Ufc4p5Qluw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npEK8PEzG1RGxkUNkRzONZAvJSmVkTFIAe33_c6YR1ac-8LjJgIUx0ba5Ui7TfQtGRsFMToREvHPHkwcWHNKGhVnbLDQmqSTwgfpj8-8Etb2s9bBJuT924yQ4QTF8y3-8c6nfCd=w408-h306-k-no,559,moderate,
La Rompe,Hamburger restaurant,"Bar, Fast food restaurant, Takeout restaurant, Soul food restaurant",,5491163600968,"Av. Corrientes 3032, C1193 AAP, Cdad. Autónoma de Buenos Aires",AAP,C1193,Buenos Aires,AR,-34.6043318,-58.4082304,4.1,1074,,,15051075750979348794,ChIJ34rZJI3KvJUROqmeyKYp4NA,True,open,https://lh4.googleusercontent.com/-eRD6W0Njkk0/AAAAAAAAAAI/AAAAAAAAAAA/4LHbSF12S9o/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMrM5vu0LFsb4oYktZQT_cqvxNFbKaFBpO0e9Av=w426-h240-k-no,104,inexpensive,
Alvear Roof Bar,Bar,,"Los atardeceres de Buenos Aires se disfrutan en la terraza del piso 11.
Sandwiches, snacks y tragos de autor para degustar y compartir con amigos.",5491148082100,"Av. Alvear 1891 11º piso, C1129 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1129,Buenos Aires,AR,-34.5876991,-58.388801199999996,4.5,1074,http://alvear-roof-bar.mesa.express/,alvear-roof-bar.mesa.express,6430027529791525800,ChIJHY6qgqTKvJURqNM0efgLPFk,True,close,https://lh3.googleusercontent.com/-xRkrLZ-IOgw/AAAAAAAAAAI/AAAAAAAAAAA/mFuZzfTveEQ/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipO1LniGy4JqVwkj4UteLjUZCwGMYDontrEd5w_i=w408-h272-k-no,1744,moderate,
Local Support,Pizza takeaway,"Art gallery, Cocktail bar, Espresso bar","PIZZA MASTERS , COFFEE, ART GALLERY & EVENTS",,"BJQ, Gorriti 5045, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.588999099999995,-58.431532399999995,4.4,1072,https://www.instagram.com/localsupport/,www.instagram.com,8776095179758510318,ChIJcc8jgsy1vJUR7iCGeBH0ynk,True,close,https://lh4.googleusercontent.com/-MI-lazWPJ04/AAAAAAAAAAI/AAAAAAAAAAA/TFgttfV00lY/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPW-SU0eHxXXFAg2WHgjw5mZ-n-oRTUVdGnpprd=w408-h271-k-no,542,moderate,
Shambala,Bar,,"Shambala, la casa de los amigos.",,"Costa Rica 5673, C1414 BTE, Cdad. Autónoma de Buenos Aires",BTE,C1414,Buenos Aires,AR,-34.5820538,-58.4352497,4,1071,https://www.instagram.com/shambala.house/,www.instagram.com,11153484473055126184,ChIJ-cnNFpK1vJURqCJJ2AgjyZo,True,close,https://lh5.googleusercontent.com/-yiLZE36a7aU/AAAAAAAAAAI/AAAAAAAAAAA/PLErb0uC3T0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNLQJ20bp9RzObx4Pb6z2zXbXPsPuCn39CenKk6=w408-h272-k-no,325,moderate,
Baum Parque Patricios,Bar,,"¡Nuestro Árbol sigue creciendo día a día!
Somos una cervecería artesanal marplatense, desde el 2009. Ahora en Parque Patricios!",,"Gral. Urquiza 2290, C1243 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1243,Buenos Aires,AR,-34.637064599999995,-58.407516699999995,4.2,1067,https://www.instagram.com/baum.parquepatricios/?hl=es-la,www.instagram.com,7981431187713250449,ChIJJV9ylBrLvJURkVTftmC9w24,True,close,https://lh4.googleusercontent.com/-UvNYowSAuS0/AAAAAAAAAAI/AAAAAAAAAAA/5Xtx9L5ywv8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npHOjK6pAw5zeQKa6aN_k97PMEHmvhRnvlZmVGAbMW_oCCBJgfeFW-fc4KxNvaiw-M4RAJZCknDcF8xTusO20Hy7KH1hqKPn5YceQ47q6fT7lbyH4CiXZ-kse4Zq0QnUiycsSf0LQ=w559-h240-k-no,535,moderate,
NÓMADE BAR,Brewpub,"Bar, Hamburger restaurant",18 canillas de las mejores microcervecerías del país.,,"Junín 1171, C1113 AAG, Cdad. Autónoma de Buenos Aires",AAG,C1113,Buenos Aires,AR,-34.594772899999995,-58.397081899999996,4.1,1064,http://nomadebar.com.ar/,nomadebar.com.ar,12967328796345831497,ChIJmZTTGHzLvJURSRDjH9Y09bM,True,close,https://lh4.googleusercontent.com/-lJqmufwjNDc/AAAAAAAAAAI/AAAAAAAAAAA/1cfFiI_4yj8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNunqyjxSw3g4whnoL5OEnNpG2YEBe9KXeOjPPG=w408-h612-k-no,465,moderate,
Hormiga Negra Urquiza,Bar,,Con mucha pasión elaboramos birra artesanal!,5491123946714,"Av. Olazábal 4299, C1430 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1430,Buenos Aires,AR,-34.571494099999995,-58.4775639,4.1,1060,https://chn.com.ar/,chn.com.ar,7032605337442342432,ChIJ3QzNwm23vJURIFbER0vVmGE,True,close,https://lh6.googleusercontent.com/-MfnRqlirhvk/AAAAAAAAAAI/AAAAAAAAAAA/DBpc5xLqqZk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMj_HJXR7MPPPE5LTXYH9Z2X5PEtozWq3sGzTy0=w408-h279-k-no,352,moderate,
The Dignity,Bar,Restaurant,,5491148583251,"Aguirre 29, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.6014337,-58.4318902,4.4,1041,,,4515688796235664471,ChIJS85Az3HKvJURV4zW9wjzqj4,True,close,https://lh4.googleusercontent.com/-mXNmHqZI25g/AAAAAAAAAAI/AAAAAAAAAAA/tdxFCWY0e3Q/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq8S8R43-Afju5YzrUdzAr2JZSKukevYrzthCYo9Kf5uN-hKsDH7a2iPjQaTFT5opEgSq-7FB7ayK7GRlGn5fzglDgXRiG3lWoA6Qpx1XN5l1McxYUVvhTuQ-RTmCUfx22EfqxZ=w426-h240-k-no,380,inexpensive,
