titulo,categoria,categorias_adicionales,descripcion,telefono,direccion,ciudad,codigo_postal,region,pais,latitud,longitud,rating,cantidad_reviews,url,dominio,cid,place_id,verificado,estado_actual,logo,imagen_principal,total_fotos,nivel_precio,hotel_rating
Bubble Tea House,Coffee shop,,"Somos un sorbo de felicidad en tu día a día. Bubble Tea House es tu segunda casa, un espacio lleno de naturaleza, juntadas de amigxs, y donde podrás despertar tus sentidos al probar el sabor de nuestras recetas.
Desde Taiwan hasta tu casita favorita traemos esta experiencia para que puedas conectarte
con la naturaleza de los sabores de BTH",5491173671327,"Darregueyra 2485, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.5802307,-58.4237531,4.5,672,,,1215700711584198831,ChIJHUAOwtK1vJURr3AqK1sJ3xA,True,open,https://lh3.googleusercontent.com/-B0XAKraeL3E/AAAAAAAAAAI/AAAAAAAAAAA/9QyHVXdEykE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrzYlKpP06XMdz3tPQNBLVPwSm_gSLOm1yQzz46OKgG93krYJdIUWRudKzRh4mjKlbtXqGWrUqeHTcPZqiBnd5nNxkgJUQEfbIOwo-IfJxw-ZOq-yzGmXtiOtfYFSMKr0cmzvT-Kg=w408-h306-k-no,329,inexpensive,
Starbucks Coffee,Cafe,,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",54955307000,"Av. Gral. Francisco Fernández de la Cruz 4602, C1439 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1439,Buenos Aires,AR,-34.6752353,-58.4586392,4.3,670,http://www.starbucks.com.ar/,www.starbucks.com.ar,14602871751039987715,ChIJ88TaJYHLvJURAzBT_XzSp8o,True,close,https://lh6.googleusercontent.com/-G4pXpIc8rYo/AAAAAAAAAAI/AAAAAAAAAAA/6WvZbCIS41E/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr-5SBwC7nSdNE6rnouGOmpY_YmEdGVDXQIWI-NqhgQ1aZ_mCy4gHet6W6-NqmRGk6Xotjv0w4xtbdz4SE94BNkn-SRWD_-hznfeA5eGQAUrxY7DisVu1PWiQ2-H3XKg5UScejJ9g=w408-h272-k-no,234,expensive,
La Noire Café Colegiales,Coffee shop,,Café de especialidad con pastelería francesa,,"Virrey Loreto 3302, C1426DYJ C1426DYJ, Cdad. Autónoma de Buenos Aires",C1426DYJ,C1426,Buenos Aires,AR,-34.5755074,-58.4561133,4.2,668,https://instagram.com/lanoirecafe?utm_medium=copy_link,instagram.com,10311485690977295638,ChIJtZKErDS1vJURFp05dZrBGY8,True,close,https://lh6.googleusercontent.com/-f_DDnUgXN6Q/AAAAAAAAAAI/AAAAAAAAAAA/INQ3UUwKdRs/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrKDQZW0RfJF075GwxlfkmGP10TOoXO258AE4RPSgvYZhCnPmasNH9kND289OtFJdOSZmT_sUOjk0HcpSCCcBlE9_SuhlyPzePe4QGxpU4NBXLkHD107bbKCLjH-jKFN2LX__4bNA=w408-h306-k-no,466,moderate,
Havanna,Cafe,,Havanna Villa del parque,,"Nazarre 3179, C1417 DXA, Cdad. Autónoma de Buenos Aires",DXA,C1417,Buenos Aires,AR,-34.6019274,-58.4943028,4.1,667,http://www.havanna.com.ar/,www.havanna.com.ar,12658832860134137422,ChIJr5I0KC63vJURTl5Wu2o1ra8,True,close,https://lh6.googleusercontent.com/-cOynbOyv2t4/AAAAAAAAAAI/AAAAAAAAAAA/vkPf5LE7bfo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np_Q-meZ4JNfpGypSLGg9nozZLkFA31I6VpSjXeUUIUQbhnanR2x2LO7p3y5e_NeRjubkDDX8HQdopkwtBtAP2sAG-rtQps_n1llNzHPHe2eqGNJyicMSZD6hwB6jrThykg18D1=w408-h714-k-no,102,moderate,
700 Brunch y Pastelería,Coffee shop,,"En este lugar encontrarás un espacio para tu pausa, disfrutar de un riquísimo café acompañado de nuestras delicias en pastelería, croissants, tortas, macarons y gran variedad para el brunch.",,"Libertad 4851, B1653AOE Villa Ballester, Provincia de Buenos Aires",Villa Ballester,B1653,Buenos Aires Province,AR,-34.5454797,-58.5498306,4.4,667,https://www.instagram.com/700_brunch_pasteleria,www.instagram.com,64412349180921694,ChIJd8jWqyKxvJURXscTuLDW5AA,True,open,https://lh5.googleusercontent.com/-HRmP-I4L_oI/AAAAAAAAAAI/AAAAAAAAAAA/W78UEV3p2kI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipN6Ge8XFoQH1p0Evsrqk9sr9DBXdFpIwa-NcAEE=w408-h314-k-no,425,inexpensive,
Sweet Todo Sweet,Coffee shop,"Cafe, Cafeteria, Cake shop, Restaurant",Cafetería con patio pet friendly,5491168617768,"Av. Francisco Beiró 3531, C1417 Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.5999225,-58.5027091,4.4,667,https://instagram.com/sweettodosweet?utm_medium=copy_link,instagram.com,710523262566240519,ChIJA_PE4gzKvJURB5HpjSRJ3Ak,True,close,https://lh5.googleusercontent.com/-5nEHyqwA3sA/AAAAAAAAAAI/AAAAAAAAAAA/Rk7XWjnoLwI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqEBCEfuxTXICYNW4rgViIZAzAw_kHBjQDEZHfeM5EyH15C3X6vm6dVLN1C1GKoOneVIJQdECCiWYEK9DQI7B_7xV-KtJHwQXnDrJBJNpyY3lAdnSUJeLzkWjwtKUpNLv-DnReq=w515-h240-k-no,456,moderate,
Magicamente Imperfecta,Coffee shop,,,,"Av. Bartolomé Mitre 2020, B1605BTN Vicente López, Provincia de Buenos Aires",Vicente López,B1605,Buenos Aires Province,AR,-34.531427,-58.5138823,4.6,664,,,10765548702128070720,ChIJQTtviMixvJURQOCCmoHpZpU,True,close,https://lh4.googleusercontent.com/-r1jjWxp_lEo/AAAAAAAAAAI/AAAAAAAAAAA/nulI9PGB78w/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npKcNSpMOe1YBI_zM4piHGG9Ac2XDZEdqbciRvO6Ft_c0S7ay8r7TvDqKARjYfwiPjb-Xm2ULhBpJUCEMVol0Y4uOlJ2O6DpXi-lSKGRBO8dxNO32TRWnBll8d9SF4WdkLDzIY=w408-h544-k-no,433,inexpensive,
La Bolsa de Café,Cafe,,,5491144324691,"Av. Rivadavia 6050, C1406 GLQ, Cdad. Autónoma de Buenos Aires",GLQ,C1406,Buenos Aires,AR,-34.6246256,-58.4508443,4.1,663,http://www.labolsadecafe.com.ar/,www.labolsadecafe.com.ar,6326477471180966443,ChIJr2iZJTvKvJURK8pArb0pzFc,True,close,https://lh5.googleusercontent.com/-TMhXIFTU08g/AAAAAAAAAAI/AAAAAAAAAAA/QVcwTExOBr8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPhJh7zVPz9SgG1nIoJ-4D0K_dipT9ENS8ZJnH1=w408-h613-k-no,142,inexpensive,
The Coffee Store,Coffee shop,Coffee store,,5491148076024,"Av. Sta. Fe 3786, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.5845845,-58.4170434,4.2,661,http://thecoffeestore.com/,thecoffeestore.com,2743241219647324587,ChIJDVrLZH-1vJURq8FJ3lrzESY,True,open,https://lh4.googleusercontent.com/-INhbJIlK364/AAAAAAAAAAI/AAAAAAAAAAA/mIlyIfqPyxM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrWWjm3AxPlizhv1FyVYdoyhVeAwkQfJdeykFLaIQdc2OzzbT6ZqwzGVHqQ8oei-tk1oH_F4vlHwt9CxwNxVWuHaqhtOO0hsN5jHGoo3dsHiMqHe7C6yr75Ldy3hwWvKDwQdJzs9Q=w408-h306-k-no,310,moderate,
Chálu Pastelería,Coffee shop,,,,"ADE, Cnel. Brandsen 5861, B1875 Wilde, Provincia de Buenos Aires",Wilde,B1875,Buenos Aires Province,AR,-34.701538299999996,-58.323698699999994,4.8,657,https://www.instagram.com/chalu.pasteleria?igsh=aDJ1NWEwbW5uaHoz,www.instagram.com,11116592434154019516,ChIJd0Ezz-gzo5URvJqLrusRRpo,True,close,https://lh4.googleusercontent.com/-TyefD094_Uk/AAAAAAAAAAI/AAAAAAAAAAA/4Zy-aqiC9uw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nowJu4WH-xWKDmXiJIKm81sy7O7xP29yTxfB3e8DvIl8dFaA5GxWdTHvtlaD2Fon9qnTVD_ZeG8lJrBroLID86VJrMjQfRMgBwlbyKdsQw2kccKqpEyW2jzKOSAT_jIcuS8VYwhOw=w408-h544-k-no,356,,
Costumbre argentinas- Abasto,Coffee shop,,,,"Av. Corrientes 3020, C1193AAP Cdad. Autónoma de Buenos Aires",Buenos Aires,C1193,Buenos Aires,AR,-34.6043605,-58.4080959,4,656,http://www.costumbres.com.ar/,www.costumbres.com.ar,10294536901987778961,ChIJSSYNPgDLvJURkcEhAsWK3Y4,True,open,https://lh5.googleusercontent.com/-3LdEPogIOJ8/AAAAAAAAAAI/AAAAAAAAAAA/jqz8PMjLe90/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqikrAfTivKTmMFHzBIsWPzrbnn919W6zM19BW1dBZbrcVXz-1DCYpc_a2VNbxhQ-XhL_EL0nQmZ5UHUbRTQOxBIyePtngJfliqWiXAEnlk77WZzcTACoAOn4rG7cxg9qi4JKFt=w408-h306-k-no,116,inexpensive,
Miicakes - Endulzate,Coffee shop,,Pastelería - Casa de té - Cafetería,5491150516561,"Juan Piñeiro 342, B1826GQB Lanús, Provincia de Buenos Aires",Lanús,B1826,Buenos Aires Province,AR,-34.706741,-58.3963015,4.9,656,http://www.miicakes.com/,www.miicakes.com,3378566569038196124,ChIJ8ezUyBjNvJURnC2I5WQU4y4,True,close,https://lh3.googleusercontent.com/--OU2v6GarSY/AAAAAAAAAAI/AAAAAAAAAAA/u4qF5SagIcI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipO8fEiy_ZT709mv2XhjS4xhN757MRspGcAcrvDY=w408-h725-k-no,701,,
Moksha Café Studio,Espresso bar,Coffee shop,"Hola Palermo!
Moksha abre sus puertas en este GRAN y bello barrio porteño, con una propuesta artesanal, 100% home made.
Somos una cafetería que tiene producción propia en su totalidad, con productos artesanales, libres de aditivos o conservantes. Opciones de almuerzo y tapeo tipo bodegón, con ambiente de tiny coffee shop.
El mejor café de especialidad de Trópico tostadores, y la mano pastelera de nuestro maestro pastelero.
No esperes mas.. el lugar para vivir momentos únicos es acá, en Moksha!
Te esperamos!!",5491125732589,"Fitz Roy 1962, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.581986199999996,-58.4340973,4.9,655,https://www.mokshadeli.com.ar/,www.mokshadeli.com.ar,11661475142007774768,ChIJSwVcdgC1vJURMN5rRNvh1aE,True,close,https://lh3.googleusercontent.com/-p4etp3SFjHU/AAAAAAAAAAI/AAAAAAAAAAA/sCxQ1TFGL0Y/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOaiM8tr9YtMlkOwwSLd0BfywryuYQC1k8Uuhn0=w408-h543-k-no,265,inexpensive,
Bonafide,Cafe,,,,"De la Cárcova, C1174 Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.5944964,-58.4140866,4.1,654,http://www.bonafide.com.ar/,www.bonafide.com.ar,16806859860473360781,ChIJwwbyVobKvJURjTFJHf_1Pek,True,open,https://lh4.googleusercontent.com/-8EqvrqznQkA/AAAAAAAAAAI/AAAAAAAAAAA/7PVAHt8vFcg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMt4yyOqaMvgjBV6RnDLJPF6t3gkoiQZJd12CfZ=w426-h240-k-no,240,moderate,
Boreal - Café de Especialidad,Coffee shop,,"Boreal Cafe de Especialidad- Devoto ☕️
Un cafe es siempre una buena idea",,"Asunción 4011, C1419 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1419,Buenos Aires,AR,-34.6008117,-58.5112537,4.4,654,https://instagram.com/boreal.cafe?igshid=YmMyMTA2M2Y=,instagram.com,9066471120284725436,ChIJC8R5jQe3vJURvLDomnKT0n0,True,close,https://lh6.googleusercontent.com/-DmaKO5wd8sA/AAAAAAAAAAI/AAAAAAAAAAA/dRe9e5pFjg4/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqNnCXEmbZJVEIC3sNSThKM4MhcjVMsYi3vK85BbCEV818AB7kK9-4nrpP6qFgU5rAVh5xNz4YHA2TgpoND8ATv5ehRiu6XYH3Aop6dI3jNOeSRJ8azk9znfmmsbTY3XdKF5tTt=w408-h306-k-no,494,inexpensive,
LA PLAZA PIZZERIA,Pizza restaurant,"Cafe, Italian restaurant, Restaurant","Pizzas, Empanadas, Minutas",5491175603587,"Av. Pueyrredón 2102, C1114 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1114,Buenos Aires,AR,-34.5877628,-58.3981034,3.4,653,,,3059629533012879859,ChIJBY9aJZnKvJUR8-mGg9n8dSo,True,open,https://lh6.googleusercontent.com/-i5XMgFhr7Mo/AAAAAAAAAAI/AAAAAAAAAAA/Cdq5lhZS2ZQ/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipN3eDT2YBE_hcXQqbGvsSwcVUQ8hh6lDC-QD5i9=w426-h240-k-no,227,,
Lharmonie,Coffee stand,"Bakery, Coffee shop, Coffee store, Dog cafe, Kosher restaurant, Restaurant","Lharmonie es una cafetería de especialidad con un mostrador donde va variando constantemente la pastelería y las opciones de panadería. nos caracterizamos por la elaboración propia de croissants, pain au chocolat, bavkas de chocolate, bavkas de pistacho, palmeritas, chipas, tortas por porción y tortas enteras. Al margen del mostrador, contamos como opción de brunch con Avocado toast, yogurt con granola y frutas. Para el café contamos con la opción de cambiar la leche común por leche de almendras sin costo extra.",,"Juan Francisco Seguí 3611, C1425 C1425ACC, Cdad. Autónoma de Buenos Aires",C1425ACC,C1425,Buenos Aires,AR,-34.5787056,-58.409531699999995,4.5,649,https://www.instagram.com/lharmonie___/,www.instagram.com,3340053846382105450,ChIJx3R2gAW1vJURalNI5EZBWi4,True,open,https://lh6.googleusercontent.com/-MhYDZJ0Lv6Q/AAAAAAAAAAI/AAAAAAAAAAA/vo-iA7xyBq8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrWDdntvNUMLk9y5o-GHvfZDOd8LpQpYd5JICd-hrqKtpH-yGl040ZV8VrH2ObfLwSX-WKrd1fd-01MjwHvUz0mnJPwSGJ_HHagQeyQ25Nhu4UDpf56W9oqlk_d93xkePGteN_ACQ=w408-h626-k-no,503,,
Vaicrem Heladeria Temperley 2,Ice cream shop,Cafe,,5491142929010,"Av. Almte. Brown 3201, B1834 Temperley, Provincia de Buenos Aires",Temperley,B1834,Buenos Aires Province,AR,-34.7745469,-58.393645899999996,4,644,,,10874226198386610292,ChIJsV4W793SvJURdJAUAh0D6ZY,True,open,https://lh3.googleusercontent.com/-9WT0YPxBZec/AAAAAAAAAAI/AAAAAAAAAAA/c7zpMNrSKLQ/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrVMA45c-KJyvQ-OeH4O6z2JQRbd9UFre7ev5RXt8SgMbg9E68JM4gAqbGh2wNLrslbnp_N674qG78Z2yFfj77fgQek_t6P2Q4_VWnjlfWoR7-OUCwiAy0vYjiVTP-8sX1IhRfb=w493-h240-k-no,80,moderate,
FREDY SANDWICHES,Lunch restaurant,"Cafe, Fast food restaurant",,5491147631491,"DCU Villa Adelina Buenos Aires AR, Av. de Mayo 1301, B1607",Villa Adelina,B1607,Buenos Aires Province,AR,-34.520244399999996,-58.5446557,4.1,642,http://www.sandwichesfredy.com.ar/,www.sandwichesfredy.com.ar,11687076089991740887,ChIJY2nGE5CwvJUR1z3rdsjVMKI,True,close,https://lh3.googleusercontent.com/-SkYak7OreU4/AAAAAAAAAAI/AAAAAAAAAAA/81Of7BnaYv4/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFhI_oNsU8R-4X58Nm5s-4mJ-idj2xxQirIxzAeRAZ4JG2QnxaPQP5jK2zhIq4tiZief9z0VbXJHoEwGFf9du54N8Dh1hrRi448Si__-8jy8_A3ehzwyt-RkTFjKOKh6S0-NMUaF3E-OUdAzYj6GcXedSNsbQlA0RURABiv0GoHFJhwkjoqcYNbBqfQ-O1abafyVQ0=w408-h306-k-no,112,moderate,
Pizzeria San Antonio Colegiales,Pizza restaurant,"Brewery, Coffee shop",,5491145544227,"Av. Federico Lacroze 3217, C1426CQF Cdad. Autónoma de Buenos Aires",Buenos Aires,C1426,Buenos Aires,AR,-34.5781664,-58.449767099999995,4.2,641,,,3874289143637308074,ChIJDZHBOei1vJURqnKnA3M9xDU,True,close,https://lh5.googleusercontent.com/-js3V2vYWbl0/AAAAAAAAAAI/AAAAAAAAAAA/IWedvw8RElU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqRMk02FOPHpCKQ0R7JkUbelwAnL7wsZx-DtIXYdJYt8mZ2olS4qufpl1YKJK_OVyojyr4BK17FgWN7oKfgxXuESshGQEQ9012pyEDgKd0L9HJyL90psHtp45cVmdVXkCzlbiZy=w408-h544-k-no,179,moderate,
Café Martínez,Coffee shop,,,5491147821204,"Virrey del Pino 2765, C1426EGX Cdad. Autónoma de Buenos Aires",Buenos Aires,C1426,Buenos Aires,AR,-34.5681933,-58.4560922,4.1,641,http://www.cafemartinez.com/,www.cafemartinez.com,9189430696460736276,ChIJeaeJvNC1vJURFNec3odqh38,True,close,https://lh4.googleusercontent.com/-MqovqLpDCFg/AAAAAAAAAAI/AAAAAAAAAAA/lCiocJpad-o/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPCjf0NGWP1DwV5kaUGEy2q8rpy2MbIvnihufxT=w408-h544-k-no,224,moderate,
AXION energy,Gas station,Cafe,"Estación de Servicio AXION que cuenta con:
- Suministro de combustibles de la más alta calidad destacándose la línea premium QUANTIUM.
- Tienda Spot! con servicios de cafetería, comidas rápidas y quiosco.
- Venta de lubricantes Castrol.",5491146412765,"Cnel. Ramón L. Falcón 6398, C1408DRT Cdad. Autónoma de Buenos Aires",Buenos Aires,C1408,Buenos Aires,AR,-34.6405943,-58.5169061,4.4,638,https://www.axionenergy.com/,www.axionenergy.com,12417100306552679589,ChIJLQN-L0nIvJURpWx3sPBmUqw,True,open,https://lh5.googleusercontent.com/-Iv_kHDtnkLI/AAAAAAAAAAI/AAAAAAAAAAA/8fIijHrHpgE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noUSRLSVURZ5gyZVsQ6USrbz22ZRJvTKvrn5Cp0D6m2pMaH6jk8TFIPFxcg-s4RH8IXmR1bNHLkUQOCAEGFxUkrnOmkYfYrVISIHlts8ngTVewtGKvFs2Dn-gIjq1nZJUm6OSC7aw=w408-h906-k-no,28,,
BABYCOFFEE,Cafe,,"Primera cafetería babyfriendly de Buenos Aires. Un nuevo concepto pensado para toda la familia, especialmente si hay niños pequeños ya que cuenta con cambiador, sala de lactancia, mobiliarios sin puntas salientes, pasillos amplios, rampa de acceso para carritos, menú para chicos y un staff comprometido en brindar lo mejor, íntegramente compuesto por mamás.
Acepta tarjetas de débito y crédito.",5491128337007,"Monseñor Larumbe 801, B1640GXQ Martínez, Provincia de Buenos Aires",Martínez,B1640,Buenos Aires Province,AR,-34.4924788,-58.510861999999996,4.5,634,http://www.babycoffee.com.ar/,www.babycoffee.com.ar,16897724398675410837,ChIJ3yqeFPaxvJURlb9_B9DGgOo,True,open,https://lh6.googleusercontent.com/-XoTKfCwRyMU/AAAAAAAAAAI/AAAAAAAAAAA/ua3pMtwvrIU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOTeGS6tVAiLRg_iqPdqgCpOlPdKL7OsUAHApeY=w408-h437-k-no,360,moderate,
Zavalía by Café Z,Coffee shop,,"Importamos nuestro café de Honduras modalidad TratoDirecto de la Cooperativa Capucas, lo tostamos y lo servimos.
Nuestra propuesta gira entorno al café como producto principal, lo acompañamos con una sencilla carta dulce con productos artesanales y algunas opciones saladas.",,"Bolívar 1422, C1141 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1141,Buenos Aires,AR,-34.6245458,-58.3725501,4.8,633,https://instagram.com/cafe.z?utm_medium=copy_link,instagram.com,13345340769790854822,ChIJVVVFWC3LvJURpgbsNbksNLk,True,close,https://lh3.googleusercontent.com/--CWqTRwS_c4/AAAAAAAAAAI/AAAAAAAAAAA/aTg1xX2Rm8k/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPEy60ZDhaeSueVKOI0o1I3O4ivAyO3-wnSlu1Y=w408-h408-k-no,600,inexpensive,
Amitié Cafeteria Sin Gluten,Coffee shop,,"Somos una cafetería de especialidad con pastelería de producción propia 100% libre de gluten y apto celíacos. Nos encanta ofrecer productos que son deliciosos, y además, sin gluten! Nos focalizamos en el sabor y ofrecemos un espacio cómodo, tranquilo y con buena energía. Conocenos :)",5491171090895,"Honduras 4153, C1180 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1180,Buenos Aires,AR,-34.5940417,-58.4219966,4.6,632,,,6189068257407275028,ChIJoxdAGQvLvJURFBBo_cn841U,True,open,https://lh5.googleusercontent.com/-6UQrOUtK520/AAAAAAAAAAI/AAAAAAAAAAA/cOlDS6jBfXw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPX9vheyI_khAW0owCxTF1oiD2S1pRkTdKXL4Rt=w408-h306-k-no,508,,
Terraza Mediterránea,Cafetería,,"Cafetería y bakery
Fusión arte y gastronomía
Escuela de cerámica
Seminarios y Workshops
Club de Lectura",5491133234244,"Carhue 297, C1440 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1440,Cdad. Autónoma de Buenos Aires,AR,-34.642672499999996,-58.524909799999996,4.5,630,http://www.terrazamediterranea.com.ar/,www.terrazamediterranea.com.ar,11259644456948481577,ChIJmXQLdwDJvJURKT6cOfpKQpw,True,close,https://lh4.googleusercontent.com/-NOKVEjar4So/AAAAAAAAAAI/AAAAAAAAAAA/He_YbXYxdPI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNGF3BFSqqtrs5mzfXKtQDat3o1MI4oJfiVDYfJ=w408-h272-k-no,869,,
Café Martínez,Coffee shop,Breakfast restaurant,,5491143421839,"Chacabuco 285, C1060AAE Cdad. Autónoma de Buenos Aires",Buenos Aires,C1060,Buenos Aires,AR,-34.611288,-58.376436,4.2,630,http://cafemartinez.com/,cafemartinez.com,17599543473234448381,ChIJq3fGDtTKvJUR_Q8v44ojPvQ,True,close,https://lh6.googleusercontent.com/-SVpPZcxEUaM/AAAAAAAAAAI/AAAAAAAAAAA/f9tl1aPyEy0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipM4B1m0wNG8DC50kqPCA7nJYTXM22o3Eah-WjIk=w426-h240-k-no,329,moderate,
The Coffee Store San Justo,Coffee shop,,The Coffee Store. El mejor café ☕️,5491163572339,"Hipólito Yrigoyen 2567, B1754 San Justo, Provincia de Buenos Aires",San Justo,B1754,Buenos Aires Province,AR,-34.6787286,-58.561360099999995,4.5,629,https://instagram.com/thecoffeestore_sanjusto?utm_medium=copy_link,instagram.com,6022659564411539062,ChIJEbWyLxHHvJURds7b4_bIlFM,True,close,https://lh5.googleusercontent.com/-QL_t2gFRcnE/AAAAAAAAAAI/AAAAAAAAAAA/nAPUeVqx8gk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMfhQkIK4McL_nAmlX2Gb4oenv2DVjm22o8tIs5=w426-h240-k-no,390,,
Café Nuñez,Cafeteria,Coffee shop,"Café de Especialidad
Veredita y cosas ricas ✨✨",5491137817155,"Paroissien 2202, C1429 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1429,Buenos Aires,AR,-34.545771699999996,-58.4678696,4.7,628,http://www.instagram.com/cafenunez,www.instagram.com,3887053854480640593,ChIJhbe6D-W3vJURUaoh2-KW8TU,True,open,https://lh3.googleusercontent.com/-Hdj9nqRoVU0/AAAAAAAAAAI/AAAAAAAAAAA/obV9umEp-vM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipN4bbk3o-6pZdOkVFLsMketOZ0P05AGFlbDfYow=w426-h240-k-no,353,,
Nicolo Helados,Ice cream shop,Cafe,,,"Albariño 2502 2572, C1439 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1439,Buenos Aires,AR,-34.6607918,-58.482980999999995,4.4,626,,,16923506236942508518,ChIJM8tSiGzJvJUR5uEQB0Jf3Oo,True,open,https://lh4.googleusercontent.com/-O5EUnvyDGJk/AAAAAAAAAAI/AAAAAAAAAAA/GgitqzzbalA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMPzViIS7JY4QMeU_QFuJ_KqKccVglxHOpJ8DxG=w408-h307-k-no,43,inexpensive,
Waffles Coffee,Cafe,,"Lugar acogedor, con amabilidad y música de fondo.
Para comer o puedes llevar. Alimentos dulces o salados, golosinas de Venezuela y variedad de cafés.",5491164303573,"Thames 2490 1425, C1425 FIJ, Cdad. Autónoma de Buenos Aires",FIJ,C1425,Buenos Aires,AR,-34.581283,-58.422115999999995,4.4,625,,,9504816067229788162,ChIJsVwycYO1vJURAiiovtrj54M,True,close,https://lh4.googleusercontent.com/-uI763Ypl97M/AAAAAAAAAAI/AAAAAAAAAAA/6Gue1A6jtas/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npF9gjMWhbQdb33QwEdw70og2B59dRyY4rS9kV4v0ezSIxzKxl_QxVuH5mzX-gzAggsxqHX8M5EVFwSiG7nYm8sTBwyVnHVPbwGo9G1VyOxe8K9wUWw3BIMPx4KYNmV0h2KPxPMvA=w408-h543-k-no,210,inexpensive,
WALDEN Café,Coffee shop,,"Cafetería de especialidad. Buena música, grandes libros.",,"Gurruchaga 1195, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.592421,-58.433842999999996,4.4,621,http://www.waldencafe.com.ar/,www.waldencafe.com.ar,13034867067354785045,ChIJcY4vf1a1vJURFaUePIkm5bQ,True,close,https://lh4.googleusercontent.com/-GDq4AqVZOK4/AAAAAAAAAAI/AAAAAAAAAAA/M4OoZ94A_Mw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipN_BUtbAsiSnyIarr_zqDvePc67_FgZ7lhcKyCW=w408-h612-k-no,571,,
