titulo,categoria,categorias_adicionales,descripcion,telefono,direccion,ciudad,codigo_postal,region,pais,latitud,longitud,rating,cantidad_reviews,url,dominio,cid,place_id,verificado,estado_actual,logo,imagen_principal,total_fotos,nivel_precio,hotel_rating
Restaurante Narda Comedor,Restaurant,Market,,5491161310664,"Mcal. Antonio José de Sucre 664, C1428 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1428,Buenos Aires,AR,-34.5530645,-58.4366164,3.9,4402,,,18266810454206110051,ChIJAwDJL0u0vJURY9lYjlO_gP0,True,open,https://lh5.googleusercontent.com/-5iM_vj8Ex5A/AAAAAAAAAAI/AAAAAAAAAAA/AdmpQTNRfyQ/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrwRhsKWOBn0TtZKQIDynleXOxhKlwHpcGOMz06ZczPU87hrtlysQxbJEtfbhoa9EI8GxQhmfJohZYw5_2ROdPAN1jSQ6XZsjmhvSW7jmaN3e-lTNIQQGDpylPKY97u1x82TVM=w408-h306-k-no,3887,moderate,
La Farmacia Restobar,Restaurant,"Bar, Espresso bar",,5491120345253,"Av. Directorio 2398, C1406GZZ Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1406,Buenos Aires,AR,-34.633590999999996,-58.4605477,4.2,4396,https://lafarmacia.com.ar/,lafarmacia.com.ar,8300798196202389372,ChIJm0hloSnKvJURfL_Y3PpbMnM,True,open,https://lh5.googleusercontent.com/-M2EQb5J0Dk8/AAAAAAAAAAI/AAAAAAAAAAA/DjAKQkfTd5w/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNTfa21mS7M6RQILlShQ0601nfk-hPL0Lbj5RLf=w427-h240-k-no,2396,moderate,
El Club de la Milanesa - Lanús,Restaurant,,,5491135117017,"Gdor. Carlos Tejedor 112, B1824MWF Lanús, Provincia de Buenos Aires",Lanús,B1824,Buenos Aires Province,AR,-34.7025662,-58.393518,4.1,4393,http://www.elclubdelamilanesa.com/,www.elclubdelamilanesa.com,17323772433046939455,ChIJcZBWRAjNvJURP6d3GT5navA,True,close,https://lh4.googleusercontent.com/-lZpqefgMDsg/AAAAAAAAAAI/AAAAAAAAAAA/7NIuO-pH6eU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPaUBFRp7EjjZuwVZeXziMGDjeQLXZoSlWu-TKi=w408-h253-k-no,1778,moderate,
Kefi - Restaurante Griego,Restaurant,Greek restaurant,"Grecia ofrece al mundo su exquisita gastronomía para disfrutar en buena compañía.
En Kefi te proponemos transportarte a Grecia por un ratito, experimentar sus exclusivos, únicos y auténticos aromas, sus sabores y texturas para descubrir o rememorar así el maravilloso e idílico universo de la comida griega.
Kefi, Restaurante en Palermo. Restaurante Griego.",5491148046111,"Humboldt 1920, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.5830497,-58.4336078,4.7,4393,https://www.instagram.com/kefi.estiatorio/,www.instagram.com,4640829863209143779,ChIJYzpO2921vJUR4w2bIyyKZ0A,True,close,https://lh5.googleusercontent.com/-656sUnU3CmM/AAAAAAAAAAI/AAAAAAAAAAA/l1zIaE5HKYo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrcLvg6aVGtlkQDH_JTD8W71UmXbLmiUnnBCrQGi9zqW1cTKHXBCGMwR7l9tcusTXnelkwveamUgrFMa7IJ0zAnVqCfEFFISQTawNaNMrGTyDmmpv4XvruH24jeyZBvh3IJO9GI=w408-h306-k-no,3681,moderate,
TUCSON – 𝑆𝑡𝑒𝑎𝑘 ℎ𝑜𝑢𝑠𝑒 & 𝑏𝑎𝑟 [TUCSON HIPÓDROMO],Restaurante,,,,"Av. del Libertador 4241, C1426 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1426,Cdad. Autónoma de Buenos Aires,AR,-34.5677418,-58.4281648,4.2,4381,https://www.tucsonrestaurante.com.ar/locales,www.tucsonrestaurante.com.ar,4623129719444133837,ChIJGbzz0ry1vJURzdcERvynKEA,True,close,https://lh4.googleusercontent.com/-Md0umfHmLUM/AAAAAAAAAAI/AAAAAAAAAAA/Fl6CBEOTAsA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noO0b_tsIO9BsKPY_zqPeYARFSHt197PshUSNfA1tEqFpr7uJLRWiZOeCFcNmUCbHoKeEdc5MbhAoiAjkPfhxI8nSa6zxhl970Jrjaf5YZLA4BfsFFOiZ3XpoekYdpBLFOi_aI=w408-h544-k-no,3007,inexpensive,
El Club de la Milanesa,Restaurant,,,5491152639594,"Almte. Brown 401, B1878 Quilmes, Provincia de Buenos Aires",Quilmes,B1878,Buenos Aires Province,AR,-34.7186101,-58.258775299999996,4.2,4374,https://elclubdelamilanesa.com/,elclubdelamilanesa.com,3869691026601841568,ChIJlw-FDbovo5URoJMed3znszU,True,close,https://lh3.googleusercontent.com/-sV0paNLsFcw/AAAAAAAAAAI/AAAAAAAAAAA/zILUWrxQXEc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nouTILZdVvs3ngrjOlZ7hY0H3bfY2NEi_vO_OH4zuSbPA5ZveW_6XV5hIOzuumCWoofG21FrSfj6_MVl1At1UXNT4c7emr0OxVX_a9Htu48QOK09KBZuDobiTMlRGSf5JWXpEhR=w408-h544-k-no,2004,moderate,
Snack Bowling & Restaurant,Restaurant,Bowling alley,"Con mas de 50 años de historia somos un clasico en zona norte. Somos un multiespacio que cuenta con una amplia gastronomía, bowling profesional, pool, pelotero, y muchas cosas mas. Estamos abiertos todos los dias desde las 8:30 de la mañana hasta las 2 de la mañana, excepto los viernes y sábados que estamos hasta las 4 de la mañana.",5491147928009,"Av. del Libertador 13054, B1640 Martínez, Provincia de Buenos Aires, Argentina",Martínez,,Buenos Aires Province,AR,-34.4907045,-58.4855095,4.1,4371,https://snackbowling.netlify.app/,snackbowling.netlify.app,4784409632118236909,ChIJTyVfw3SxvJUR7WZdJjajZUI,True,open,https://lh4.googleusercontent.com/-ZAs4nirThKQ/AAAAAAAAAAI/AAAAAAAAAAA/u2h6ppRHo1I/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOC4uGF1J8x8TIB6I-L1tHxSeY4o-q8vTfZMvSt=w408-h272-k-no,2420,moderate,
La Farola Express Banfield,Restaurant,,,5491142022400,"Alberto Larroque 107, B1828 Banfield, Provincia de Buenos Aires",Banfield,B1828,Buenos Aires Province,AR,-34.7450933,-58.396646399999995,3.8,4370,http://www.lafarolaexpress.com.ar/,www.lafarolaexpress.com.ar,3459540057072262798,ChIJ0U3GPJ_SvJURjt4GPFrBAjA,True,open,https://lh3.googleusercontent.com/-WwvU6mDTF8o/AAAAAAAAAAI/AAAAAAAAAAA/vGcK9Ae_rrE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNxVbXQISTACZAoXm_NstX0pzH2L-ftzBA5W_2X=w408-h306-k-no,1777,moderate,
Wanted Steakhouse,Restaurant,,"Wanted SteakHouse es un restaurante de comida Americana donde nos esforzamos por crear un ambiente cómodo donde puedas relajarte con amigos y seres queridos, sabiendo que siempre estarás bien cuidado.
Nuestro menú variado de clásicos americanos se prepara diariamente desde cero y se presenta con orgullo y amor.",5491142928868,"JAC, Italia 298, B1832DGF Lomas de Zamora, Provincia de Buenos Aires",Lomas de Zamora,B1832,Buenos Aires Province,AR,-34.7640252,-58.4014629,4.4,4366,https://www.facebook.com/steakhouse.wanted/,www.facebook.com,13106379327005338608,ChIJvTdAjb_TvJUR8CutrY4247U,True,close,https://lh3.googleusercontent.com/-wO4drlYmmuE/AAAAAAAAAAI/AAAAAAAAAAA/-YEOLdmujLI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqMDZDVomuhYNrpXx4aDJjwCtVH1BXA_k_XiTP2G0cf6mA9g1kTjlk7x1NYbkKfK9Ms_swiNlHnfwTBDZOnqYWxJjLcn9KDpnuRraDub4wC0FCZ4c8Bh5U7oLkcAN36FSgEIdqahA=w408-h306-k-no,3111,moderate,
Grandes carnicerias del plata,Grill,Restaurant,"En la esquina de chile y peru, en la que antes funcionaba una antigua carnicería, hoy esta una de las mejores parrillas de Buenos Aires.
La ambientación es contemporánea, pero conserva las antiguas ""gancheras"" en las que colgaban las redes, los azulejos blancos y los pisos de mosaico calcareo originales. Antiguas fotografías y una generosa vereda donde podrá almorzar o cenar y contemplar un paisaje en el que, claro, lo más importante es el delicioso menú.",54949625600,"Chile 592, C1098 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1098,Buenos Aires,AR,-34.6161575,-58.374372199999996,4.4,4360,,,17454878444147979315,ChIJ63lOiCrLvJURMzQQDXcvPPI,True,open,https://lh5.googleusercontent.com/-tG-h7dPd2Ig/AAAAAAAAAAI/AAAAAAAAAAA/0f3a7vxpbas/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npqakLYdqf3W9uHWb6C6k7FNiHAvbsvduVQq2E9uGQn8hb7B2QuzP8dr3Xtq6zxARhy11fapEzEZ6xeJZgUR-K2xBx_hfw8u3x_ntfP7kflD7Y8kxecy4tRhWY-4CXvpVj8yY2z=w408-h306-k-no,3419,moderate,
Green Eat Santa Fé,Restaurant,"Fast food restaurant, Tea store, Vegetarian restaurant","Green Eat es una tienda Fast Good con comida saludable, natural y deliciosa 🥕🥗. Usamos ingredientes responsables y huevos 100% libres de jaula desde 2019. ¡Cuidamos tu salud y el planeta! 🌱",,"Av. Sta. Fe 1661, C1060 ABC, Cdad. Autónoma de Buenos Aires",ABC,C1060,Buenos Aires,AR,-34.5955639,-58.3911453,4.2,4360,http://www.greeneat.com.ar/,www.greeneat.com.ar,5935983768574432561,ChIJF6Sohb7KvJURMRVdjsnZYFI,True,close,https://lh5.googleusercontent.com/-fLR3ZcvxECw/AAAAAAAAAAI/AAAAAAAAAAA/GjbDclgLuNU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqfihqDP15_R9T1lAD5seOCngcsilqBziTOwwX2-Pe_GA4uFhfOrJUJI-q_0cRyXXK4dF7JIm6W-ei9D8BBvZ8_6l5wSpcJkn_K35GnwSY48LMiSKTAPLPp-7VoEa59yLLpGLoo6Q=w408-h305-k-no,1298,moderate,
Restaurante Manolo,Restaurant,,"Manolo San Telmo es un restaurante con historia, ideal para venir con amigos, en familia o en pareja.

Ambiente tradicional, amigable, con muy buena acústica (para conversar tranquilos).

Seguimos una tradición familiar. Más de 40 años dedicados a la gastronomía!.

Muy buena comida, española y argentina. Atendido por mozos con muchos años de experiencia. Lo mejor de la casa!.

Salimos elegidos por votación popular.. la 2da mejor milanesa porteña!!.
Los esperamos!!",5491158108643,"Bolívar 1299 Esquina, Cochabamba, Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.6230281,-58.372883699999996,4.4,4334,http://www.restaurantmanolo.com.ar/,www.restaurantmanolo.com.ar,2759952757891299908,ChIJRRiHOy3LvJURRHr4EmlSTSY,True,close,https://lh6.googleusercontent.com/-t7WeTAG6Jro/AAAAAAAAAAI/AAAAAAAAAAA/dSHWQ8E5YjY/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOUZ-fTdNypm6JaZRjMZpA1BLBqAP-G6U-3EUj0=w600-h240-k-no,3539,moderate,
El Gallito de Pueyrredón,Restaurant,Meal delivery,,5491147701305,"Av. Gral. Mosconi 2901, Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.5862007,-58.5023804,4.1,4328,http://www.facebook.com/elgallito.pueyrredon,www.facebook.com,13435060958818035558,ChIJZ7tRo062vJURZmcRksLscro,True,close,https://lh4.googleusercontent.com/-72zpfestIIM/AAAAAAAAAAI/AAAAAAAAAAA/GlR1KSFIF8I/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNAweVRCp8L7LbUEpeWIQJugVvmkRjgyx6e5WSk=w408-h612-k-no,1203,moderate,
PANI Unicenter,Restaurant,,"PANI no sólo es un restaurante, un bar, un café, o un deli. PANI, es una Experiencia.
Recibimos a nuestros clientes con alegría y generamos un entorno genial, para pasar tiempo con amigos, trabajar, escuchar música, encontrar cosas lindas y divertidas; y sobre todo… COMER MUY RICO!

Tratamos de ser creativos todo el tiempo, en lo que proponemos: nuestros locales, nuestra comunicación, nuestro packaging y nuestros platos; mezclamos esos ingredientes que nadie se anima a mezclar y por eso creamos sabores únicos. Vení a probarlos!

Te esperamos para hacerte la vida más Rica!",5491151550631,"Paraná 3745 local 1276, B1640FRC Martínez, Provincia de Buenos Aires",Martínez,B1640,Buenos Aires Province,AR,-34.5086233,-58.52321,4.5,4325,https://www.pani.com.ar/,www.pani.com.ar,6796962564896108624,ChIJi2IvLFaxvJURULBC4HCpU14,True,open,https://lh5.googleusercontent.com/-jsPcbTPK-wo/AAAAAAAAAAI/AAAAAAAAAAA/bS1KzHALlQk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPADX6Rx6uIhhhljkPFp7K3-iez_X9RGyfhf5ef=w426-h240-k-no,594,,
Bodegón La Pipeta,Restaurant,,Desde 1961 típico bodegón en el Microcentro Porteño.,5491143225564,"San Martín 498, C1004AAJ Cdad. Autónoma de Buenos Aires",Buenos Aires,C1004,Buenos Aires,AR,-34.602247,-58.373977499999995,4.1,4320,https://linkfly.to/41206xQjR7m,linkfly.to,16454306141292001858,ChIJ-UKW-szKvJURQvo8wUFwWeQ,True,open,https://lh3.googleusercontent.com/-yVMlZj0UDw0/AAAAAAAAAAI/AAAAAAAAAAA/R8hVrnorGCI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMdyUPViQAlLmotKIsePD2p0APOLyAXp5guIGXA=w427-h240-k-no,4138,moderate,
Tinto y Carbón,Eatery,"Chophouse restaurant, Food and drink, Grill store, Restaurant",,5491168745500,"BRA, Necochea 23, B1704 Ramos Mejía, Provincia de Buenos Aires",Ramos Mejía,B1704,Buenos Aires Province,AR,-34.6415011,-58.567340099999996,4.2,4298,http://www.restomenuqr.com.ar/tinto,www.restomenuqr.com.ar,17798952882853265929,ChIJ5QRD3e_HvJURCUJiFFiVAvc,True,open,https://lh3.googleusercontent.com/-e4stVyPHsPg/AAAAAAAAAAI/AAAAAAAAAAA/HnmOACLbNOo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMpnLgCyBNzSIRY472unTl112anRmwnrQufh2_I=w648-h240-k-no,2155,moderate,
McDonald's,Fast food restaurant,"Hamburger restaurant, Meal delivery, Takeout restaurant, Restaurant","Classic, long-running fast-food chain known for its burgers & fries.",,"Gral. Güemes 897, B1873 Crucecita, Provincia de Buenos Aires",Crucecita,B1873,Buenos Aires Province,AR,-34.676206199999996,-58.3682835,4.1,4288,https://www.mcdonalds.com.ar/,www.mcdonalds.com.ar,2541994249381904461,ChIJywg2ogYzo5URTYB-P036RiM,True,open,https://lh5.googleusercontent.com/-gq4NNNzwMjA/AAAAAAAAAAI/AAAAAAAAAAA/csk0JlO41zg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPOMTHZ_0XDN3xcAhGEBTIa9YFZBUwKwWIbHt8z=w408-h408-k-no,698,moderate,
Almacén de Pizzas,Pizza restaurant,Restaurant,"Un dia hicimos una pizza distinta, y nació Almacen de Pizzas. De herencia Italiana, de cerveza, pizza, fainá y mucho ruido; de familias y amigos encontrándose. De herencia Italiana, de cerveza, pizza, fainá y mucho ruido; de familias y amigos encontrándose. Las mesas bien cerca, una silla extra para que entremos todos. La grande de 10 porciones para que nunca falte. Una muzzarella estacionada en su punto justo. La mano de nuestros almaceneros, los maestros pizzeros. Un amasado intenso, y un descanso en la mesada, se va al fuego de nuestro horno de barro. Sale crocante como te gusta. Creemos en los ingredientes nobles, en las buenas pizzas y en los buenos encuentros. Porque hay cosas que no cambian, pero hay otras que siguen mejorando.",5491152639812,"Mendoza 5334, C1431 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1431,Buenos Aires,AR,-34.578756999999996,-58.486117,4.1,4284,http://menu.tucan.la/adpvillaurquiza,menu.tucan.la,18146745063643830928,ChIJzVSqpkK2vJURkFoQZH0w1vs,True,open,https://lh5.googleusercontent.com/-2ToL56XDVTk/AAAAAAAAAAI/AAAAAAAAAAA/ss2BpypNHoM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noFri6Y9c9HKojY-bZcEHe5RfozsUBNkpNb4jjRFHmflyNv3l37ke1UAgUiasEjx0tZiMxf7Gw6XE7dBg0JkCuD8QfXuYW0cdo2lVnA5pAUmhZYB5bEbRPQ5mac5tgB-It6onKoqg=w426-h240-k-no,1146,moderate,
La Tía Zelmira,Restaurant,,"Bodegón de comida casera.
Cocinando con amor desde el 2000.",5491175188538,"French 3015, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.586971999999996,-58.405543699999996,4.2,4278,https://www.buenacarta.es/latiazelmira,www.buenacarta.es,18094846720721332695,ChIJE15boUTLvJUR16m8zTjPHfs,True,close,https://lh6.googleusercontent.com/-1900HRDfnKM/AAAAAAAAAAI/AAAAAAAAAAA/X387GXSGXBM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNxNIiW4J0RfG08u7bqm19ii37jJFJNoX_bVvXY=w408-h271-k-no,1753,moderate,
MARE by Fran,Restaurant,"Italian restaurant, Meal delivery, Takeout restaurant","La Parolaccia, un clásico de Buenos Aires con 28 años de historia, ofrece auténtica cocina italiana con pastas artesanales, calidad y calidez en cada plato. ¡Tradición y sabor en cada visita! 🍝🇮🇹",5491143430063,"Av. Alicia Moreau de Justo 1170, C1107AAT Cdad. Autónoma de Buenos Aires",Buenos Aires,C1107,Buenos Aires,AR,-34.6111467,-58.3661004,4.5,4270,https://www.instagram.com/marebyfra,www.instagram.com,17104524780798540607,ChIJj6e4Jyo1o5URP_tcG6p6X-0,True,close,https://lh5.googleusercontent.com/-gur7Lsd9tHM/AAAAAAAAAAI/AAAAAAAAAAA/Ti2PhuS2md4/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqyuy2s_ap6NiQsN_1b66X5stkJAZ8eBnAuBbs8l6BNlWFAvs9N1OLj6LIoHlGq9BluTAecetL3IUnpJngK_xlkYA-uR9xZvO7S4VMGT_es9qjeCIc37EAAFSQEGoogVI6xIy_G=w408-h306-k-no,4348,moderate,
RESTAURANTE VICENTE LOPEZ,Restaurant,Cafeteria,"COCINA ESPAÑOLA, PESCADOS Y MARISCOS
COCHINILLO AL HORNO DE PIEDRA",5491162052087,"Av. Maipú 701, B1638 Vicente López, Provincia de Buenos Aires",Vicente López,B1638,Buenos Aires Province,AR,-34.531403,-58.4793634,4.5,4263,https://www.instagram.com/lavicentelopezcafe/,www.instagram.com,13797035338580222063,ChIJ6S0PAU63vJURb-CVZYrqeL8,True,open,https://lh3.googleusercontent.com/-Tt1EQu83IfY/AAAAAAAAAAI/AAAAAAAAAAA/WUzFQFzPl4I/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPGKJ4XC5qXFFlSgRvQhsiXF1c7vulZzc81U-8-=w408-h272-k-no,1973,expensive,
725 Continental Hotel,Hotel,"Bar, Piano bar, Restaurant","Stately hotel in a 1927 building offering a restaurant & a spa, plus a rooftop pool & bar.",5491141318000,"Av. Pres. Roque Sáenz Peña 725, C1035 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1035,Buenos Aires,AR,-34.606051199999996,-58.376829699999995,4.4,4249,http://www.725continental.com/,www.725continental.com,11582728948966306377,ChIJIc--Vc7KvJURSTLFdJwevqA,True,close,https://lh4.googleusercontent.com/-rkeveOAeZY0/AAAAAAAAAAI/AAAAAAAAAAA/hl1isB_hnBk/s44-p-k-no-ns-nd/photo.jpg,https://i.giatamedia.com/m.php?m=AQABAAAAla4KAGgSNwUFAHWRt4Is4GXaGxSXPvp8pd4,4391,,5
Bar 878,Bar,"Cocktail bar, Restaurant, Wine cellar","Bustling hangout offering easygoing snacks & burgers, plus cocktails & happy hour specials.",5491147731098,"Thames 878, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.592841299999996,-58.4390916,4.4,4249,http://www.878bar.com.ar/,www.878bar.com.ar,9820315978669668082,ChIJy4qUv4q1vJUR8rayMlrFSIg,True,close,https://lh6.googleusercontent.com/-WUOBhGvYv-s/AAAAAAAAAAI/AAAAAAAAAAA/0cbvCuDY7KM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipP8VTvci-M-xYDWU6w_puDv6xOm-kTXN01ejKZU=w408-h408-k-no,3005,expensive,
420 cuatroveinte,Bar & grill,Restaurant,,5491146569595,"Av. Pres. Perón 131, B1707ABB Villa Sarmiento, Provincia de Buenos Aires",Villa Sarmiento,B1707ABB,Buenos Aires Province,AR,-34.6380038,-58.566909499999994,4.3,4247,http://instagram.com/cuatroveinte.bar,instagram.com,11605000723454654509,ChIJM44mYvDHvJURLXiqC6w-DaE,True,close,https://lh5.googleusercontent.com/-iU5Ksc4A2dQ/AAAAAAAAAAI/AAAAAAAAAAA/ZG4xF2xFgaI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMS2fEhqp4wFtrAEVq98Yh44c_imnXuMVQH6dYX=w408-h407-k-no,1551,moderate,
Ragazzi,Restaurant,,Ragazzi,5491152635136,"Cuenca 3690, C1419AAD C1419AAD, Cdad. Autónoma de Buenos Aires",C1419AAD,C1419,Buenos Aires,AR,-34.596223099999996,-58.4995061,4.1,4247,,,13564897180152960777,ChIJRXh7bVS3vJURCRe3jR0yQLw,True,close,https://lh4.googleusercontent.com/-mxdp_dRrvdk/AAAAAAAAAAI/AAAAAAAAAAA/rRymFjfZdb8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npM0ElqZ2drNCWHyjUip50PUTGchnIxED83DQ_Ty2zNQUTL1RQXiZNo4MBiPP-7R5DHcmcgTlXYxwdn8bZHHr_Hd8qJbsXptuaUYQQebYAOQCRrFPEDQDw9Y116xEzm3n3ujC0G=w408-h541-k-no,1780,moderate,
Entre Amigos,Restaurant,,"Somos un restoran tradicional, familiar con 30 años de antigüedad. Tenemos una carta muy amplia, en la cual ofrecemos pastas, pescados, mariscos, cocina tradicional, parrilla, asador criollo y más!
También nos destacamos por la comida SIN TACC, el 95% de nuestros platos están adaptados para que si sos celíaco no sientas ninguna diferencia y puedas comer lo que se te de la gana.
Veni a pasar un buen momento “Entre Amigos”, los esperamos en Juan b. Justo 8394.",5491153179394,"Av. Juan Bautista Justo 8394, C1407 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1407,Buenos Aires,AR,-34.634475699999996,-58.5063052,4.1,4239,http://entreamigos.com.ar/,entreamigos.com.ar,341507377200274896,ChIJ2UDlbbXJvJUR0J0yciZHvQQ,True,close,https://lh5.googleusercontent.com/-k0M9czLUqFo/AAAAAAAAAAI/AAAAAAAAAAA/Gy1atLAJ47Q/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOilf9HLG5cMxmNv7T6ZFZA6mJXWQ6u9FGrfQsW=w408-h276-k-no,1740,moderate,
Fortín Salteño,Argentinian restaurant,"Meal delivery, Restaurant","Comidas regionales del norte argentino. Restaurante y pedidos a domicilio. Humita en chala , tamales, empanadas salteñas, locro, cazuela, pizzas, hamburguesas y postres regionales.",5491147022413,"Av. Cabildo 4702, C1429 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1429,Buenos Aires,AR,-34.5415012,-58.4741195,4.4,4230,http://www.xn--fortinsalteo-khb.com.ar/,www.xn--fortinsalteo-khb.com.ar,18397226038605928354,ChIJVd1eKKO2vJURolesA5wTUP8,True,close,https://lh6.googleusercontent.com/-qBk94PnNhN4/AAAAAAAAAAI/AAAAAAAAAAA/GwtrkleKGsU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPIdEn3f5ex2a9nN6LysFrbLEvEHQO_M-s81SaY=w408-h544-k-no,1339,moderate,
BOCA DE LOBO Floresta,Restaurant,,"BOCA DE LOBO es un restaurante especializado en parrilla al carbón y hamburguesas gourmet. También cuenta con minutas cancheras, pastas caseras, pizzanesas, ensaladas y sándwiches gigantes. Ofrecemos desayuno, almuerzo, merienda y cena.
Tenemos una sucursal en Méndez de Andés 652 (Caballito).
Trabajamos con delivery propio y con apps.
Seguinos en instagram en @bocadelobo.restaurante 🐺❤️",5491148719066,"Segurola 207, C1407ANC Cdad. Autónoma de Buenos Aires",Buenos Aires,C1407,Buenos Aires,AR,-34.6319042,-58.484694899999994,4.6,4229,https://www.instagram.com/bocadelobo.restaurante,www.instagram.com,16077957300753899222,ChIJrdw88KPJvJUR1p5V-fpgIN8,True,open,https://lh5.googleusercontent.com/-YFJ-G_M7-hg/AAAAAAAAAAI/AAAAAAAAAAA/EeaDo70M_wU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPViTSPKzB5qaGDrr9PxyGhZvHuxfHTFXxPWmTt=w408-h725-k-no,1136,moderate,
New Jonathan,Restaurant,"Bar, Cafe, Cocktail bar",,5491147889590,"Av. Lidoro J. Quinteros 1200, C1428BXQ Cdad. Autónoma de Buenos Aires",Buenos Aires,C1428,Buenos Aires,AR,-34.549852099999995,-58.4500423,4.4,4220,,,1964145043561555219,ChIJDaYOtTG0vJURE6XUuIILQhs,True,close,https://lh3.googleusercontent.com/-D2PSbus5dFA/AAAAAAAAAAI/AAAAAAAAAAA/Ovgtr7MwLEw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPDF9w7Mp1BPj-TEgPIUZ40cvakH694QPh7lyED=w408-h306-k-no,1537,moderate,
Le Pain Quotidien - Recoleta Mall,Restaurant,"Bakery, Breakfast restaurant, Brunch restaurant, Coffee shop","We’re a Belgian bakery and restaurant serving simple, wholesome and seasonal food. Le Pain Quotidien means “the daily bread” in French, and like our name suggests, we’re bakers at heart. Although our handmade, organic bread is how we got our start, we serve a variety of healthy options like organic coffee, pastries, eggs, tartines, soups, salads and desserts.

At Le Pain Quotidien, we believe that food should be simple, nourishing and delicious. That’s why we source ingredients that are local or organic whenever possible. We also believe in the importance of eating a healthy, plant-based diet, so you’ll find many vegetarian or vegan options on our menu.",5491148045743,"Vicente López 2050, C1113 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1113,Buenos Aires,AR,-34.5889909,-58.393867099999994,4.2,4207,https://lepainquotidien.com/ar/stores/recoleta%20mall?utm_source=gmb&utm_medium=business-listing,lepainquotidien.com,15082417871310791819,ChIJ677_j6LKvJURi6R71SSDT9E,True,close,https://lh3.googleusercontent.com/-FmqY6vG13DE/AAAAAAAAAAI/AAAAAAAAAAA/BmbONVU8YgE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipP7WNk-lqYQyPpCFq4PXept-xsf6JV3x01uYByn=w408-h306-k-no,2533,expensive,
